Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,170.8,1057.4,11/15/2020
Anza-Borrego Springs,24.1,460.5,11/15/2020
Carlsbad,1205.4,953.1,11/15/2020
Central Region,13617.0,2643.4,11/15/2020
Central San Diego,4657.0,2208.2,11/15/2020
Chula Vista,4320.3,3482.4,11/15/2020
City of Carlsbad,1020.5,885.4,11/15/2020
City of Chula Vista,8191.6,3017.8,11/15/2020
City of Coronado,252.0,1041.4,11/15/2020
City of Del Mar,38.2,862.9,11/15/2020
City of El Cajon,2788.4,2636.5,11/15/2020
City of Encinitas,590.9,932.6,11/15/2020
City of Escondido,2903.2,1900.6,11/15/2020
City of Imperial Beach,798.0,2907.3,11/15/2020
City of La Mesa,903.2,1485.8,11/15/2020
City of Lemon Grove,638.0,2344.9,11/15/2020
City of National City,2112.9,3395.7,11/15/2020
City of Oceanside,2733.0,1535.6,11/15/2020
City of Poway,452.9,900.1,11/15/2020
City of San Diego,27678.1,1948.5,11/15/2020
City of San Marcos,1495.6,1523.1,11/15/2020
City of Santee,741.3,1269.7,11/15/2020
City of Solana Beach,102.3,734.0,11/15/2020
City of Vista,1759.5,1725.6,11/15/2020
Coastal,1357.3,1560.4,11/15/2020
Coronado,252.0,1041.4,11/15/2020
Del Mar-Mira Mesa,1486.0,869.1,11/15/2020
East Region,10161.0,2079.0,11/15/2020
El Cajon,3422.9,2586.7,11/15/2020
Elliott-Navajo,1055.4,1102.0,11/15/2020
Escondido,3229.0,1842.2,11/15/2020
Fallbrook,738.3,1489.2,11/15/2020
Harbison Crest,341.4,2253.4,11/15/2020
Harbison Crest-El Cajon,3764.3,2552.4,11/15/2020
Jamul,482.7,2546.9,11/15/2020
Kearny Mesa,2337.0,1366.6,11/15/2020
La Mesa,936.4,1487.9,11/15/2020
Laguna-Pine Valley,34.5,604.0,11/15/2020
Lakeside,985.0,1636.9,11/15/2020
Lemon Grove,757.3,2443.9,11/15/2020
Mid-City,4581.8,2715.7,11/15/2020
Miramar,75.2,1024.5,11/15/2020
Mountain Empire,223.7,2719.1,11/15/2020
National City,2103.9,3408.6,11/15/2020
North Central Region,7525.0,1124.9,11/15/2020
North Coastal Region,6916.0,1233.6,11/15/2020
North County,15349.0,1304.7,11/15/2020
North Inland Region,8433.0,1369.5,11/15/2020
North San Diego,924.8,758.4,11/15/2020
Oceanside,2661.2,1570.2,11/15/2020
Palomar-Julian,64.7,827.1,11/15/2020
Pauma,173.1,2050.6,11/15/2020
Pendleton,120.0,290.7,11/15/2020
Peninsula,827.8,1167.3,11/15/2020
Poway,777.7,858.9,11/15/2020
Ramona,579.5,1616.8,11/15/2020
San Diego County,65601.0,1957.2,11/15/2020
San Dieguito,919.8,904.7,11/15/2020
San Marcos,1632.7,1579.8,11/15/2020
Santee,715.8,1289.7,11/15/2020
South Bay,6479.6,4909.5,11/15/2020
South Region,17494.0,3481.1,11/15/2020
Southeastern San Diego,4620.7,3222.3,11/15/2020
Spring Valley,2183.9,2580.5,11/15/2020
Supervisorial District 1,21390.0,3403.1,11/15/2020
Supervisorial District 2,12694.3,1928.9,11/15/2020
Supervisorial District 3,7315.8,1085.3,11/15/2020
Supervisorial District 4,13543.9,1899.6,11/15/2020
Supervisorial District 5,9202.0,1357.1,11/15/2020
Sweetwater,4034.3,2635.2,11/15/2020
Unincorporated,8946.4,1735.0,11/15/2020
University,428.5,590.7,11/15/2020
Valley Center,337.6,1454.9,11/15/2020
Vista,1886.9,1759.0,11/15/2020
