Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,137.1,849.0,11/1/2020
Anza-Borrego Springs,22.7,434.4,11/1/2020
Carlsbad,1046.6,827.5,11/1/2020
Central Region,12236.0,2375.3,11/1/2020
Central San Diego,4147.8,1966.7,11/1/2020
Chula Vista,3866.9,3116.9,11/1/2020
City of Carlsbad,895.3,776.8,11/1/2020
City of Chula Vista,7289.6,2685.4,11/1/2020
City of Coronado,220.0,909.1,11/1/2020
City of Del Mar,33.5,756.8,11/1/2020
City of El Cajon,2319.5,2193.1,11/1/2020
City of Encinitas,507.1,800.2,11/1/2020
City of Escondido,2559.2,1675.4,11/1/2020
City of Imperial Beach,712.0,2594.0,11/1/2020
City of La Mesa,791.6,1302.1,11/1/2020
City of Lemon Grove,546.0,2006.8,11/1/2020
City of National City,1949.4,3132.9,11/1/2020
City of Oceanside,2369.5,1331.4,11/1/2020
City of Poway,395.1,785.1,11/1/2020
City of San Diego,24562.7,1729.2,11/1/2020
City of San Marcos,1301.8,1325.7,11/1/2020
City of Santee,623.6,1068.1,11/1/2020
City of Solana Beach,84.3,604.8,11/1/2020
City of Vista,1493.1,1464.4,11/1/2020
Coastal,1150.4,1322.6,11/1/2020
Coronado,220.0,909.1,11/1/2020
Del Mar-Mira Mesa,1280.8,749.0,11/1/2020
East Region,8631.0,1766.0,11/1/2020
El Cajon,2850.2,2153.8,11/1/2020
Elliott-Navajo,918.1,958.7,11/1/2020
Escondido,2840.8,1620.7,11/1/2020
Fallbrook,648.1,1307.3,11/1/2020
Harbison Crest,286.4,1890.2,11/1/2020
Harbison Crest-El Cajon,3136.6,2126.8,11/1/2020
Jamul,416.5,2197.5,11/1/2020
Kearny Mesa,2031.3,1187.8,11/1/2020
La Mesa,820.5,1303.9,11/1/2020
Laguna-Pine Valley,28.9,504.7,11/1/2020
Lakeside,833.8,1385.6,11/1/2020
Lemon Grove,653.0,2107.5,11/1/2020
Mid-City,4140.5,2454.2,11/1/2020
Miramar,64.9,883.9,11/1/2020
Mountain Empire,172.8,2099.6,11/1/2020
National City,1941.9,3146.1,11/1/2020
North Central Region,6523.0,975.1,11/1/2020
North Coastal Region,5973.0,1065.4,11/1/2020
North County,13272.0,1128.2,11/1/2020
North Inland Region,7299.0,1185.4,11/1/2020
North San Diego,795.2,652.2,11/1/2020
Oceanside,2310.5,1363.3,11/1/2020
Palomar-Julian,55.1,703.5,11/1/2020
Pauma,155.6,1843.5,11/1/2020
Pendleton,117.0,283.4,11/1/2020
Peninsula,737.7,1040.3,11/1/2020
Poway,674.0,744.3,11/1/2020
Ramona,444.3,1239.6,11/1/2020
San Diego County,57409.0,1712.8,11/1/2020
San Dieguito,787.4,774.4,11/1/2020
San Marcos,1420.7,1374.7,11/1/2020
Santee,602.2,1085.1,11/1/2020
South Bay,5783.2,4381.8,11/1/2020
South Region,15645.0,3113.2,11/1/2020
Southeastern San Diego,4159.0,2900.2,11/1/2020
Spring Valley,1912.7,2260.1,11/1/2020
Supervisorial District 1,19185.4,3052.3,11/1/2020
Supervisorial District 2,10837.6,1646.8,11/1/2020
Supervisorial District 3,6350.7,942.1,11/1/2020
Supervisorial District 4,11962.2,1677.7,11/1/2020
Supervisorial District 5,7971.1,1175.6,11/1/2020
Sweetwater,3567.5,2330.3,11/1/2020
Unincorporated,7653.9,1484.3,11/1/2020
University,377.3,520.1,11/1/2020
Valley Center,280.4,1208.3,11/1/2020
Vista,1607.6,1498.7,11/1/2020
