Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,99.6,616.5,9/13/2020
Anza-Borrego Springs,18.1,346.6,9/13/2020
Carlsbad,775.0,612.8,9/13/2020
Central Region,9443.0,1833.1,9/13/2020
Central San Diego,3107.9,1473.7,9/13/2020
Chula Vista,2885.7,2326.0,9/13/2020
City of Carlsbad,672.3,583.3,9/13/2020
City of Chula Vista,5391.7,1986.3,9/13/2020
City of Coronado,173.0,714.9,9/13/2020
City of Del Mar,23.8,537.6,9/13/2020
City of El Cajon,1761.9,1665.9,9/13/2020
City of Encinitas,347.3,548.0,9/13/2020
City of Escondido,1864.4,1220.5,9/13/2020
City of Imperial Beach,536.0,1952.8,9/13/2020
City of La Mesa,630.7,1037.5,9/13/2020
City of Lemon Grove,443.0,1628.2,9/13/2020
City of National City,1544.2,2481.7,9/13/2020
City of Oceanside,1687.7,948.3,9/13/2020
City of Poway,272.4,541.3,9/13/2020
City of San Diego,18475.6,1300.7,9/13/2020
City of San Marcos,965.6,983.4,9/13/2020
City of Santee,425.8,729.2,9/13/2020
City of Solana Beach,55.2,395.9,9/13/2020
City of Vista,1051.3,1031.1,9/13/2020
Coastal,784.6,902.1,9/13/2020
Coronado,173.0,714.9,9/13/2020
Del Mar-Mira Mesa,950.2,555.7,9/13/2020
East Region,6521.0,1334.2,9/13/2020
El Cajon,2157.3,1630.3,9/13/2020
Elliott-Navajo,650.6,679.4,9/13/2020
Escondido,2067.8,1179.7,9/13/2020
Fallbrook,502.9,1014.4,9/13/2020
Harbison Crest,214.3,1414.3,9/13/2020
Harbison Crest-El Cajon,2371.6,1608.1,9/13/2020
Jamul,302.1,1593.7,9/13/2020
Kearny Mesa,1452.0,849.1,9/13/2020
La Mesa,653.6,1038.6,9/13/2020
Laguna-Pine Valley,21.1,369.0,9/13/2020
Lakeside,614.6,1021.4,9/13/2020
Lemon Grove,527.1,1701.3,9/13/2020
Mid-City,3167.4,1877.4,9/13/2020
Miramar,51.4,700.2,9/13/2020
Mountain Empire,102.3,1243.4,9/13/2020
National City,1539.2,2493.7,9/13/2020
North Central Region,4647.0,694.7,9/13/2020
North Coastal Region,4271.0,761.8,9/13/2020
North County,9637.0,819.2,9/13/2020
North Inland Region,5366.0,871.4,9/13/2020
North San Diego,587.5,481.8,9/13/2020
Oceanside,1646.9,971.7,9/13/2020
Palomar-Julian,37.3,476.9,9/13/2020
Pauma,132.9,1575.0,9/13/2020
Pendleton,98.0,237.4,9/13/2020
Peninsula,517.9,730.3,9/13/2020
Poway,481.7,532.0,9/13/2020
Ramona,310.0,864.8,9/13/2020
San Diego County,42887.0,1279.5,9/13/2020
San Dieguito,543.9,535.0,9/13/2020
San Marcos,1051.1,1017.1,9/13/2020
Santee,413.5,745.1,9/13/2020
South Bay,4397.7,3332.1,9/13/2020
South Region,11798.0,2347.7,9/13/2020
Southeastern San Diego,3316.1,2312.5,9/13/2020
Spring Valley,1474.0,1741.7,9/13/2020
Supervisorial District 1,14640.9,2329.3,9/13/2020
Supervisorial District 2,8088.5,1229.1,9/13/2020
Supervisorial District 3,4626.2,686.3,9/13/2020
Supervisorial District 4,8855.8,1242.1,9/13/2020
Supervisorial District 5,5834.6,860.5,9/13/2020
Sweetwater,2615.9,1708.7,9/13/2020
Unincorporated,5724.4,1110.1,9/13/2020
University,260.9,359.5,9/13/2020
Valley Center,204.9,883.1,9/13/2020
Vista,1137.9,1060.8,9/13/2020
