Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,81.6,505.1,8/22/2020
Anza-Borrego Springs,18.1,346.6,8/22/2020
Carlsbad,654.1,517.1,8/22/2020
Central Region,7692.0,1493.2,8/22/2020
Central San Diego,2503.1,1186.9,8/22/2020
Chula Vista,2457.3,1980.7,8/22/2020
City of Carlsbad,576.1,499.8,8/22/2020
City of Chula Vista,4632.7,1706.7,8/22/2020
City of Coronado,158.0,652.9,8/22/2020
City of Del Mar,19.7,445.6,8/22/2020
City of El Cajon,1602.6,1515.3,8/22/2020
City of Encinitas,301.5,475.9,8/22/2020
City of Escondido,1540.7,1008.6,8/22/2020
City of Imperial Beach,458.0,1668.6,8/22/2020
City of La Mesa,543.0,893.2,8/22/2020
City of Lemon Grove,392.0,1440.8,8/22/2020
City of National City,1371.6,2204.4,8/22/2020
City of Oceanside,1340.2,753.0,8/22/2020
City of Poway,222.5,442.1,8/22/2020
City of San Diego,15549.7,1094.7,8/22/2020
City of San Marcos,779.6,793.9,8/22/2020
City of Santee,373.5,639.7,8/22/2020
City of Solana Beach,47.3,339.3,8/22/2020
City of Vista,883.3,866.4,8/22/2020
Coastal,704.3,809.7,8/22/2020
Coronado,158.0,652.9,8/22/2020
Del Mar-Mira Mesa,834.6,488.1,8/22/2020
East Region,5777.0,1182.0,8/22/2020
El Cajon,1957.6,1479.4,8/22/2020
Elliott-Navajo,529.7,553.1,8/22/2020
Escondido,1702.8,971.5,8/22/2020
Fallbrook,417.7,842.6,8/22/2020
Harbison Crest,191.5,1264.1,8/22/2020
Harbison Crest-El Cajon,2149.1,1457.2,8/22/2020
Jamul,264.2,1394.1,8/22/2020
Kearny Mesa,1312.6,767.6,8/22/2020
La Mesa,561.1,891.6,8/22/2020
Laguna-Pine Valley,19.2,334.8,8/22/2020
Lakeside,538.5,894.9,8/22/2020
Lemon Grove,468.1,1510.7,8/22/2020
Mid-City,2330.3,1381.2,8/22/2020
Miramar,45.3,617.7,8/22/2020
Mountain Empire,83.0,1009.2,8/22/2020
National City,1367.5,2215.5,8/22/2020
North Central Region,4075.0,609.1,8/22/2020
North Coastal Region,3526.0,628.9,8/22/2020
North County,7957.0,676.4,8/22/2020
North Inland Region,4431.0,719.6,8/22/2020
North San Diego,493.3,404.6,8/22/2020
Oceanside,1315.6,776.3,8/22/2020
Palomar-Julian,32.5,415.4,8/22/2020
Pauma,113.7,1347.7,8/22/2020
Pendleton,70.0,169.6,8/22/2020
Peninsula,448.6,632.7,8/22/2020
Poway,385.4,425.7,8/22/2020
Ramona,251.6,702.0,8/22/2020
San Diego County,36540.0,1090.2,8/22/2020
San Dieguito,470.8,463.1,8/22/2020
San Marcos,855.8,828.1,8/22/2020
Santee,362.9,653.9,8/22/2020
South Bay,3817.0,2892.0,8/22/2020
South Region,10232.0,2036.1,8/22/2020
Southeastern San Diego,2983.4,2080.4,8/22/2020
Spring Valley,1299.5,1535.6,8/22/2020
Supervisorial District 1,12779.1,2033.1,8/22/2020
Supervisorial District 2,6879.5,1045.4,8/22/2020
Supervisorial District 3,3914.7,580.7,8/22/2020
Supervisorial District 4,7361.6,1032.5,8/22/2020
Supervisorial District 5,4798.1,707.6,8/22/2020
Sweetwater,2273.3,1484.9,8/22/2020
Unincorporated,4941.0,958.2,8/22/2020
University,229.1,315.8,8/22/2020
Valley Center,175.3,755.5,8/22/2020
Vista,954.7,890.1,8/22/2020
