Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,75.2,465.5,8/9/2020
Anza-Borrego Springs,17.8,339.9,8/9/2020
Carlsbad,594.7,470.2,8/9/2020
Central Region,6983.0,1355.6,8/9/2020
Central San Diego,2299.0,1090.1,8/9/2020
Chula Vista,2231.8,1798.9,8/9/2020
City of Carlsbad,531.2,460.9,8/9/2020
City of Chula Vista,4212.3,1551.8,8/9/2020
City of Coronado,153.0,632.3,8/9/2020
City of Del Mar,18.8,424.4,8/9/2020
City of El Cajon,1456.8,1377.4,8/9/2020
City of Encinitas,268.1,423.1,8/9/2020
City of Escondido,1349.7,883.6,8/9/2020
City of Imperial Beach,422.0,1537.5,8/9/2020
City of La Mesa,502.7,826.9,8/9/2020
City of Lemon Grove,356.0,1308.4,8/9/2020
City of National City,1265.8,2034.2,8/9/2020
City of Oceanside,1154.9,648.9,8/9/2020
City of Poway,205.5,408.4,8/9/2020
City of San Diego,14157.0,996.6,8/9/2020
City of San Marcos,666.7,678.9,8/9/2020
City of Santee,325.2,557.0,8/9/2020
City of Solana Beach,46.1,330.7,8/9/2020
City of Vista,795.0,779.7,8/9/2020
Coastal,664.0,763.3,8/9/2020
Coronado,153.0,632.3,8/9/2020
Del Mar-Mira Mesa,768.7,449.6,8/9/2020
East Region,5227.0,1069.5,8/9/2020
El Cajon,1778.1,1343.7,8/9/2020
Elliott-Navajo,494.3,516.1,8/9/2020
Escondido,1489.3,849.7,8/9/2020
Fallbrook,355.9,717.8,8/9/2020
Harbison Crest,171.6,1132.3,8/9/2020
Harbison Crest-El Cajon,1949.6,1322.0,8/9/2020
Jamul,239.2,1262.0,8/9/2020
Kearny Mesa,1219.3,713.0,8/9/2020
La Mesa,518.3,823.6,8/9/2020
Laguna-Pine Valley,18.7,326.4,8/9/2020
Lakeside,466.6,775.4,8/9/2020
Lemon Grove,424.6,1370.5,8/9/2020
Mid-City,2092.0,1240.0,8/9/2020
Miramar,42.5,579.4,8/9/2020
Mountain Empire,74.6,906.2,8/9/2020
National City,1262.0,2044.7,8/9/2020
North Central Region,3783.0,565.5,8/9/2020
North Coastal Region,3137.0,559.5,8/9/2020
North County,6990.0,594.2,8/9/2020
North Inland Region,3853.0,625.7,8/9/2020
North San Diego,448.4,367.7,8/9/2020
Oceanside,1137.3,671.1,8/9/2020
Palomar-Julian,18.9,241.5,8/9/2020
Pauma,95.3,1129.2,8/9/2020
Pendleton,64.0,155.0,8/9/2020
Peninsula,407.0,573.9,8/9/2020
Poway,354.1,391.0,8/9/2020
Ramona,201.4,562.0,8/9/2020
San Diego County,32975.0,983.8,8/9/2020
San Dieguito,423.7,416.7,8/9/2020
San Marcos,736.8,713.0,8/9/2020
Santee,316.1,569.4,8/9/2020
South Bay,3427.1,2596.6,8/9/2020
South Region,9286.0,1847.8,8/9/2020
Southeastern San Diego,2706.3,1887.2,8/9/2020
Spring Valley,1186.9,1402.5,8/9/2020
Supervisorial District 1,11613.4,1847.7,8/9/2020
Supervisorial District 2,6215.5,944.5,8/9/2020
Supervisorial District 3,3525.3,523.0,8/9/2020
Supervisorial District 4,6714.0,941.7,8/9/2020
Supervisorial District 5,4200.8,619.5,8/9/2020
Sweetwater,2070.4,1352.4,8/9/2020
Unincorporated,4382.4,849.9,8/9/2020
University,213.0,293.6,8/9/2020
Valley Center,152.6,657.5,8/9/2020
Vista,858.7,800.6,8/9/2020
