Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,153.4,949.6,11/8/2020
Anza-Borrego Springs,23.0,439.6,11/8/2020
Carlsbad,1118.9,884.7,11/8/2020
Central Region,12738.0,2472.7,11/8/2020
Central San Diego,4361.9,2068.3,11/8/2020
Chula Vista,4042.7,3258.6,11/8/2020
City of Carlsbad,957.1,830.5,11/8/2020
City of Chula Vista,7630.1,2810.9,11/8/2020
City of Coronado,233.0,962.8,11/8/2020
City of Del Mar,35.4,799.3,11/8/2020
City of El Cajon,2507.7,2371.1,11/8/2020
City of Encinitas,540.7,853.3,11/8/2020
City of Escondido,2706.5,1771.9,11/8/2020
City of Imperial Beach,745.0,2714.2,11/8/2020
City of La Mesa,830.1,1365.5,11/8/2020
City of Lemon Grove,596.0,2190.5,11/8/2020
City of National City,2014.1,3236.9,11/8/2020
City of Oceanside,2543.7,1429.3,11/8/2020
City of Poway,411.0,816.8,11/8/2020
City of San Diego,25734.1,1811.6,11/8/2020
City of San Marcos,1388.6,1414.1,11/8/2020
City of Santee,658.9,1128.5,11/8/2020
City of Solana Beach,95.7,686.6,11/8/2020
City of Vista,1598.9,1568.2,11/8/2020
Coastal,1245.1,1431.4,11/8/2020
Coronado,233.0,962.8,11/8/2020
Del Mar-Mira Mesa,1366.8,799.3,11/8/2020
East Region,9213.0,1885.0,11/8/2020
El Cajon,3076.1,2324.6,11/8/2020
Elliott-Navajo,970.5,1013.3,11/8/2020
Escondido,3008.8,1716.5,11/8/2020
Fallbrook,683.4,1378.6,11/8/2020
Harbison Crest,306.2,2020.8,11/8/2020
Harbison Crest-El Cajon,3382.3,2293.4,11/8/2020
Jamul,435.6,2298.2,11/8/2020
Kearny Mesa,2155.6,1260.6,11/8/2020
La Mesa,860.6,1367.5,11/8/2020
Laguna-Pine Valley,32.7,571.8,11/8/2020
Lakeside,887.6,1475.0,11/8/2020
Lemon Grove,706.1,2279.0,11/8/2020
Mid-City,4286.6,2540.8,11/8/2020
Miramar,68.4,932.7,11/8/2020
Mountain Empire,190.4,2313.4,11/8/2020
National City,2005.8,3249.6,11/8/2020
North Central Region,6945.0,1038.2,11/8/2020
North Coastal Region,6397.0,1141.0,11/8/2020
North County,14145.0,1202.4,11/8/2020
North Inland Region,7748.0,1258.3,11/8/2020
North San Diego,844.6,692.6,11/8/2020
Oceanside,2481.5,1464.2,11/8/2020
Palomar-Julian,58.8,751.2,11/8/2020
Pauma,162.0,1919.3,11/8/2020
Pendleton,117.0,283.4,11/8/2020
Peninsula,778.5,1097.8,11/8/2020
Poway,708.3,782.2,11/8/2020
Ramona,480.7,1341.0,11/8/2020
San Diego County,60570.0,1807.1,11/8/2020
San Dieguito,847.3,833.4,11/8/2020
San Marcos,1513.9,1464.9,11/8/2020
Santee,636.9,1147.6,11/8/2020
South Bay,6015.4,4557.7,11/8/2020
South Region,16320.0,3247.5,11/8/2020
Southeastern San Diego,4315.5,3009.4,11/8/2020
Spring Valley,2013.9,2379.8,11/8/2020
Supervisorial District 1,19990.3,3180.4,11/8/2020
Supervisorial District 2,11517.5,1750.1,11/8/2020
Supervisorial District 3,6751.0,1001.5,11/8/2020
Supervisorial District 4,12583.3,1764.8,11/8/2020
Supervisorial District 5,8518.9,1256.4,11/8/2020
Sweetwater,3740.9,2443.5,11/8/2020
Unincorporated,8134.4,1577.5,11/8/2020
University,399.7,551.0,11/8/2020
Valley Center,307.3,1324.4,11/8/2020
Vista,1719.6,1603.1,11/8/2020
