Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,106.0,656.2,9/27/2020
Anza-Borrego Springs,20.2,386.7,9/27/2020
Carlsbad,826.4,653.4,9/27/2020
Central Region,10412.0,2021.2,9/27/2020
Central San Diego,3420.1,1621.7,9/27/2020
Chula Vista,3152.0,2540.7,9/27/2020
City of Carlsbad,708.9,615.1,9/27/2020
City of Chula Vista,5929.1,2184.3,9/27/2020
City of Coronado,183.0,756.2,9/27/2020
City of Del Mar,25.0,565.9,9/27/2020
City of El Cajon,1866.6,1764.9,9/27/2020
City of Encinitas,374.3,590.8,9/27/2020
City of Escondido,2054.0,1344.6,9/27/2020
City of Imperial Beach,586.0,2134.9,9/27/2020
City of La Mesa,668.8,1100.2,9/27/2020
City of Lemon Grove,472.0,1734.8,9/27/2020
City of National City,1630.8,2620.9,9/27/2020
City of Oceanside,1884.9,1059.1,9/27/2020
City of Poway,309.3,614.6,9/27/2020
City of San Diego,20260.4,1426.3,9/27/2020
City of San Marcos,1050.4,1069.7,9/27/2020
City of Santee,464.9,796.3,9/27/2020
City of Solana Beach,59.5,426.6,9/27/2020
City of Vista,1155.5,1133.3,9/27/2020
Coastal,899.5,1034.1,9/27/2020
Coronado,183.0,756.2,9/27/2020
Del Mar-Mira Mesa,1030.0,602.4,9/27/2020
East Region,6942.0,1420.4,9/27/2020
El Cajon,2285.6,1727.2,9/27/2020
Elliott-Navajo,718.8,750.6,9/27/2020
Escondido,2277.1,1299.1,9/27/2020
Fallbrook,542.8,1094.9,9/27/2020
Harbison Crest,226.8,1497.2,9/27/2020
Harbison Crest-El Cajon,2512.4,1703.5,9/27/2020
Jamul,332.3,1753.2,9/27/2020
Kearny Mesa,1603.4,937.6,9/27/2020
La Mesa,693.0,1101.2,9/27/2020
Laguna-Pine Valley,21.5,375.7,9/27/2020
Lakeside,656.5,1091.0,9/27/2020
Lemon Grove,561.9,1813.5,9/27/2020
Mid-City,3615.7,2143.1,9/27/2020
Miramar,55.3,753.7,9/27/2020
Mountain Empire,108.4,1317.3,9/27/2020
National City,1625.2,2633.0,9/27/2020
North Central Region,5138.0,768.0,9/27/2020
North Coastal Region,4668.0,832.6,9/27/2020
North County,10551.0,896.9,9/27/2020
North Inland Region,5883.0,955.4,9/27/2020
North San Diego,640.2,525.1,9/27/2020
Oceanside,1836.6,1083.7,9/27/2020
Palomar-Julian,40.2,513.7,9/27/2020
Pauma,139.1,1648.7,9/27/2020
Pendleton,94.0,227.7,9/27/2020
Peninsula,565.1,796.9,9/27/2020
Poway,533.8,589.5,9/27/2020
Ramona,336.7,939.3,9/27/2020
San Diego County,46734.0,1394.3,9/27/2020
San Dieguito,587.1,577.5,9/27/2020
San Marcos,1147.0,1109.9,9/27/2020
Santee,450.9,812.4,9/27/2020
South Bay,4722.2,3577.9,9/27/2020
South Region,12784.0,2543.9,9/27/2020
Southeastern San Diego,3541.2,2469.4,9/27/2020
Spring Valley,1567.1,1851.8,9/27/2020
Supervisorial District 1,15812.4,2515.7,9/27/2020
Supervisorial District 2,8743.2,1328.5,9/27/2020
Supervisorial District 3,5047.8,748.8,9/27/2020
Supervisorial District 4,9843.6,1380.6,9/27/2020
Supervisorial District 5,6380.1,940.9,9/27/2020
Sweetwater,2892.1,1889.1,9/27/2020
Unincorporated,6143.5,1191.4,9/27/2020
University,287.4,396.1,9/27/2020
Valley Center,235.6,1015.4,9/27/2020
Vista,1249.2,1164.6,9/27/2020
