Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,114.9,711.6,10/2/2020
Anza-Borrego Springs,18.3,350.2,10/2/2020
Carlsbad,853.3,674.7,10/2/2020
Central Region,10667.0,2070.7,10/2/2020
Central San Diego,3508.4,1663.6,10/2/2020
Chula Vista,3266.2,2632.8,10/2/2020
City of Carlsbad,730.4,633.7,10/2/2020
City of Chula Vista,6149.5,2265.4,10/2/2020
City of Coronado,185.0,764.5,10/2/2020
City of Del Mar,25.4,572.9,10/2/2020
City of El Cajon,1918.7,1814.1,10/2/2020
City of Encinitas,390.1,615.6,10/2/2020
City of Escondido,2111.3,1382.2,10/2/2020
City of Imperial Beach,609.0,2218.7,10/2/2020
City of La Mesa,691.7,1137.9,10/2/2020
City of Lemon Grove,485.0,1782.6,10/2/2020
City of National City,1655.2,2660.2,10/2/2020
City of Oceanside,1958.0,1100.1,10/2/2020
City of Poway,322.2,640.4,10/2/2020
City of San Diego,20840.9,1467.2,10/2/2020
City of San Marcos,1082.5,1102.4,10/2/2020
City of Santee,508.0,870.1,10/2/2020
City of Solana Beach,60.5,434.2,10/2/2020
City of Vista,1196.1,1173.1,10/2/2020
Coastal,944.3,1085.7,10/2/2020
Coronado,185.0,764.5,10/2/2020
Del Mar-Mira Mesa,1061.9,621.0,10/2/2020
East Region,7180.0,1469.1,10/2/2020
El Cajon,2351.1,1776.7,10/2/2020
Elliott-Navajo,734.3,766.7,10/2/2020
Escondido,2340.5,1335.2,10/2/2020
Fallbrook,557.7,1124.9,10/2/2020
Harbison Crest,234.9,1550.5,10/2/2020
Harbison Crest-El Cajon,2586.0,1753.5,10/2/2020
Jamul,341.0,1799.2,10/2/2020
Kearny Mesa,1648.6,964.0,10/2/2020
La Mesa,716.7,1138.9,10/2/2020
Laguna-Pine Valley,22.0,384.9,10/2/2020
Lakeside,686.1,1140.2,10/2/2020
Lemon Grove,577.1,1862.5,10/2/2020
Mid-City,3701.2,2193.8,10/2/2020
Miramar,56.8,774.6,10/2/2020
Mountain Empire,113.6,1380.3,10/2/2020
National City,1649.3,2672.1,10/2/2020
North Central Region,5320.0,795.3,10/2/2020
North Coastal Region,4832.0,861.9,10/2/2020
North County,10884.0,925.2,10/2/2020
North Inland Region,6052.0,982.8,10/2/2020
North San Diego,656.3,538.3,10/2/2020
Oceanside,1907.2,1125.3,10/2/2020
Palomar-Julian,42.1,537.6,10/2/2020
Pauma,141.1,1671.4,10/2/2020
Pendleton,95.0,230.1,10/2/2020
Peninsula,592.3,835.2,10/2/2020
Poway,549.5,606.8,10/2/2020
Ramona,351.5,980.6,10/2/2020
San Diego County,48200.0,1438.0,10/2/2020
San Dieguito,607.2,597.3,10/2/2020
San Marcos,1181.7,1143.4,10/2/2020
Santee,491.1,884.8,10/2/2020
South Bay,4875.5,3694.1,10/2/2020
South Region,13196.0,2625.9,10/2/2020
Southeastern San Diego,3628.2,2530.1,10/2/2020
Spring Valley,1603.5,1894.8,10/2/2020
Supervisorial District 1,16295.0,2592.5,10/2/2020
Supervisorial District 2,9032.2,1372.5,10/2/2020
Supervisorial District 3,5192.9,770.4,10/2/2020
Supervisorial District 4,10142.1,1422.5,10/2/2020
Supervisorial District 5,6584.8,971.1,10/2/2020
Sweetwater,3001.1,1960.3,10/2/2020
Unincorporated,6327.6,1227.1,10/2/2020
University,305.4,420.9,10/2/2020
Valley Center,241.4,1040.5,10/2/2020
Vista,1293.6,1206.0,10/2/2020
