Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,475.2,2941.9,12/14/2020
Anza-Borrego Springs,61.3,1173.9,12/14/2020
Carlsbad,2144.1,1695.2,12/14/2020
Central Region,20641.0,4006.9,12/14/2020
Central San Diego,6913.2,3278.0,12/14/2020
Chula Vista,6853.6,5524.4,12/14/2020
City of Carlsbad,1798.2,1560.3,12/14/2020
City of Chula Vista,13194.9,4861.0,12/14/2020
City of Coronado,386.0,1595.1,12/14/2020
City of Del Mar,61.0,1379.3,12/14/2020
City of El Cajon,4887.7,4621.4,12/14/2020
City of Encinitas,1017.2,1605.3,12/14/2020
City of Escondido,5184.6,3394.2,12/14/2020
City of Imperial Beach,1245.0,4535.8,12/14/2020
City of La Mesa,1483.9,2441.0,12/14/2020
City of Lemon Grove,1103.0,4054.0,12/14/2020
City of National City,3193.8,5132.9,12/14/2020
City of Oceanside,4771.2,2680.8,12/14/2020
City of Poway,815.1,1619.8,12/14/2020
City of San Diego,43611.1,3070.2,12/14/2020
City of San Marcos,2606.7,2654.6,12/14/2020
City of Santee,1389.5,2379.9,12/14/2020
City of Solana Beach,176.3,1264.7,12/14/2020
City of Vista,3480.6,3413.7,12/14/2020
Coastal,1993.8,2292.2,12/14/2020
Coronado,386.0,1595.1,12/14/2020
Del Mar-Mira Mesa,2469.7,1444.3,12/14/2020
East Region,17739.0,3629.5,12/14/2020
El Cajon,6010.9,4542.4,12/14/2020
Elliott-Navajo,1844.3,1925.8,12/14/2020
Escondido,5779.1,3296.9,12/14/2020
Fallbrook,1247.4,2516.1,12/14/2020
Harbison Crest,607.5,4009.3,12/14/2020
Harbison Crest-El Cajon,6618.3,4487.6,12/14/2020
Jamul,845.1,4458.7,12/14/2020
Kearny Mesa,3882.8,2270.6,12/14/2020
La Mesa,1540.0,2447.1,12/14/2020
Laguna-Pine Valley,103.4,1807.3,12/14/2020
Lakeside,1723.0,2863.3,12/14/2020
Lemon Grove,1289.1,4160.4,12/14/2020
Mid-City,6880.7,4078.3,12/14/2020
Miramar,126.5,1723.9,12/14/2020
Mountain Empire,379.3,4609.7,12/14/2020
National City,3178.8,5150.0,12/14/2020
North Central Region,12308.0,1839.9,12/14/2020
North Coastal Region,12535.0,2235.9,12/14/2020
North County,27346.0,2324.6,12/14/2020
North Inland Region,14811.0,2405.3,12/14/2020
North San Diego,1599.9,1312.1,12/14/2020
Oceanside,4670.7,2755.9,12/14/2020
Palomar-Julian,94.2,1203.0,12/14/2020
Pauma,290.6,3443.0,12/14/2020
Pendleton,215.0,520.8,12/14/2020
Peninsula,1265.9,1785.2,12/14/2020
Poway,1356.6,1498.1,12/14/2020
Ramona,975.2,2720.7,12/14/2020
San Diego County,111441.0,3324.8,12/14/2020
San Dieguito,1582.7,1556.7,12/14/2020
San Marcos,2875.4,2782.3,12/14/2020
Santee,1335.6,2406.4,12/14/2020
South Bay,10430.8,7903.2,12/14/2020
South Region,27962.0,5564.2,12/14/2020
Southeastern San Diego,7256.6,5060.3,12/14/2020
Spring Valley,3592.7,4245.3,12/14/2020
Supervisorial District 1,33966.9,5404.0,12/14/2020
Supervisorial District 2,21885.7,3325.6,12/14/2020
Supervisorial District 3,12748.7,1891.2,12/14/2020
Supervisorial District 4,20839.5,2922.8,12/14/2020
Supervisorial District 5,16555.2,2441.6,12/14/2020
Sweetwater,6593.9,4307.0,12/14/2020
Unincorporated,15590.0,3023.4,12/14/2020
University,786.6,1084.1,12/14/2020
Valley Center,622.1,2681.2,12/14/2020
Vista,3717.1,3465.3,12/14/2020
