Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,187.0,1157.8,11/18/2020
Anza-Borrego Springs,24.2,463.2,11/18/2020
Carlsbad,1257.2,994.0,11/18/2020
Central Region,14113.0,2739.6,11/18/2020
Central San Diego,4814.7,2283.0,11/18/2020
Chula Vista,4450.5,3587.4,11/18/2020
City of Carlsbad,1062.3,921.7,11/18/2020
City of Chula Vista,8453.3,3114.2,11/18/2020
City of Coronado,259.0,1070.3,11/18/2020
City of Del Mar,40.7,919.5,11/18/2020
City of El Cajon,2891.9,2734.3,11/18/2020
City of Encinitas,620.7,979.5,11/18/2020
City of Escondido,3030.0,1983.6,11/18/2020
City of Imperial Beach,832.0,3031.2,11/18/2020
City of La Mesa,934.5,1537.3,11/18/2020
City of Lemon Grove,666.0,2447.8,11/18/2020
City of National City,2168.3,3484.7,11/18/2020
City of Oceanside,2838.2,1594.7,11/18/2020
City of Poway,469.9,933.8,11/18/2020
City of San Diego,28652.7,2017.1,11/18/2020
City of San Marcos,1551.6,1580.1,11/18/2020
City of Santee,779.5,1335.1,11/18/2020
City of Solana Beach,106.9,766.7,11/18/2020
City of Vista,1850.8,1815.2,11/18/2020
Coastal,1405.4,1615.8,11/18/2020
Coronado,259.0,1070.3,11/18/2020
Del Mar-Mira Mesa,1548.6,905.6,11/18/2020
East Region,10624.0,2173.7,11/18/2020
El Cajon,3554.1,2685.8,11/18/2020
Elliott-Navajo,1108.1,1157.0,11/18/2020
Escondido,3380.8,1928.8,11/18/2020
Fallbrook,765.3,1543.8,11/18/2020
Harbison Crest,356.7,2354.6,11/18/2020
Harbison Crest-El Cajon,3910.8,2651.8,11/18/2020
Jamul,509.2,2686.4,11/18/2020
Kearny Mesa,2439.4,1426.5,11/18/2020
La Mesa,968.7,1539.4,11/18/2020
Laguna-Pine Valley,39.3,686.9,11/18/2020
Lakeside,1034.2,1718.6,11/18/2020
Lemon Grove,789.5,2548.0,11/18/2020
Mid-City,4764.2,2823.9,11/18/2020
Miramar,77.8,1060.6,11/18/2020
Mountain Empire,241.8,2938.6,11/18/2020
National City,2158.8,3497.6,11/18/2020
North Central Region,7823.0,1169.4,11/18/2020
North Coastal Region,7223.0,1288.4,11/18/2020
North County,16021.0,1361.9,11/18/2020
North Inland Region,8798.0,1428.8,11/18/2020
North San Diego,959.7,787.1,11/18/2020
Oceanside,2762.8,1630.1,11/18/2020
Palomar-Julian,64.8,827.4,11/18/2020
Pauma,182.3,2159.8,11/18/2020
Pendleton,120.0,290.7,11/18/2020
Peninsula,852.5,1202.2,11/18/2020
Poway,800.8,884.4,11/18/2020
Ramona,616.9,1721.0,11/18/2020
San Diego County,68140.0,2032.9,11/18/2020
San Dieguito,966.9,951.1,11/18/2020
San Marcos,1692.5,1637.7,11/18/2020
Santee,752.5,1355.8,11/18/2020
South Bay,6658.6,5045.1,11/18/2020
South Region,18014.0,3584.6,11/18/2020
Southeastern San Diego,4789.4,3339.9,11/18/2020
Spring Valley,2283.3,2698.0,11/18/2020
Supervisorial District 1,22052.0,3508.4,11/18/2020
Supervisorial District 2,13277.9,2017.6,11/18/2020
Supervisorial District 3,7632.6,1132.3,11/18/2020
Supervisorial District 4,14040.3,1969.2,11/18/2020
Supervisorial District 5,9592.2,1414.7,11/18/2020
Sweetwater,4172.3,2725.3,11/18/2020
Unincorporated,9386.9,1820.4,11/18/2020
University,444.2,612.3,11/18/2020
Valley Center,355.5,1532.0,11/18/2020
Vista,1985.4,1850.9,11/18/2020
