Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,134.4,832.3,10/30/2020
Anza-Borrego Springs,22.7,434.4,10/30/2020
Carlsbad,1035.6,818.8,10/30/2020
Central Region,12117.0,2352.2,10/30/2020
Central San Diego,4087.5,1938.2,10/30/2020
Chula Vista,3826.6,3084.5,10/30/2020
City of Carlsbad,887.1,769.7,10/30/2020
City of Chula Vista,7212.0,2656.9,10/30/2020
City of Coronado,220.0,909.1,10/30/2020
City of Del Mar,32.9,742.7,10/30/2020
City of El Cajon,2268.8,2145.1,10/30/2020
City of Encinitas,501.5,791.4,10/30/2020
City of Escondido,2530.2,1656.4,10/30/2020
City of Imperial Beach,707.0,2575.8,10/30/2020
City of La Mesa,786.7,1294.2,10/30/2020
City of Lemon Grove,540.0,1984.7,10/30/2020
City of National City,1926.2,3095.7,10/30/2020
City of Oceanside,2322.5,1305.0,10/30/2020
City of Poway,392.1,779.2,10/30/2020
City of San Diego,24302.4,1710.8,10/30/2020
City of San Marcos,1281.2,1304.7,10/30/2020
City of Santee,617.5,1057.7,10/30/2020
City of Solana Beach,80.2,575.1,10/30/2020
City of Vista,1469.4,1441.2,10/30/2020
Coastal,1131.9,1301.4,10/30/2020
Coronado,220.0,909.1,10/30/2020
Del Mar-Mira Mesa,1267.7,741.4,10/30/2020
East Region,8509.0,1741.0,10/30/2020
El Cajon,2789.9,2108.3,10/30/2020
Elliott-Navajo,909.3,949.4,10/30/2020
Escondido,2806.6,1601.1,10/30/2020
Fallbrook,642.4,1295.7,10/30/2020
Harbison Crest,280.8,1853.2,10/30/2020
Harbison Crest-El Cajon,3070.6,2082.1,10/30/2020
Jamul,412.5,2176.2,10/30/2020
Kearny Mesa,2002.7,1171.1,10/30/2020
La Mesa,815.5,1295.9,10/30/2020
Laguna-Pine Valley,27.7,484.7,10/30/2020
Lakeside,819.3,1361.6,10/30/2020
Lemon Grove,645.8,2084.1,10/30/2020
Mid-City,4122.4,2443.4,10/30/2020
Miramar,64.3,875.8,10/30/2020
Mountain Empire,169.4,2058.7,10/30/2020
National City,1918.8,3108.6,10/30/2020
North Central Region,6443.0,963.1,10/30/2020
North Coastal Region,5874.0,1047.7,10/30/2020
North County,13084.0,1112.2,10/30/2020
North Inland Region,7210.0,1170.9,10/30/2020
North San Diego,787.5,645.8,10/30/2020
Oceanside,2265.2,1336.5,10/30/2020
Palomar-Julian,56.1,716.1,10/30/2020
Pauma,154.7,1832.5,10/30/2020
Pendleton,116.0,281.0,10/30/2020
Peninsula,730.7,1030.5,10/30/2020
Poway,667.6,737.3,10/30/2020
Ramona,434.5,1212.2,10/30/2020
San Diego County,56750.0,1693.1,10/30/2020
San Dieguito,775.5,762.8,10/30/2020
San Marcos,1399.6,1354.2,10/30/2020
Santee,596.0,1073.9,10/30/2020
South Bay,5723.4,4336.5,10/30/2020
South Region,15482.0,3080.8,10/30/2020
Southeastern San Diego,4118.0,2871.7,10/30/2020
Spring Valley,1899.1,2244.1,10/30/2020
Supervisorial District 1,18991.5,3021.5,10/30/2020
Supervisorial District 2,10697.1,1625.5,10/30/2020
Supervisorial District 3,6276.0,931.0,10/30/2020
Supervisorial District 4,11822.4,1658.1,10/30/2020
Supervisorial District 5,7848.0,1157.4,10/30/2020
Sweetwater,3529.6,2305.5,10/30/2020
Unincorporated,7557.3,1465.6,10/30/2020
University,373.9,515.3,10/30/2020
Valley Center,275.0,1185.0,10/30/2020
Vista,1579.2,1472.2,10/30/2020
