Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,97.8,605.2,9/6/2020
Anza-Borrego Springs,18.1,346.6,9/6/2020
Carlsbad,731.4,578.3,9/6/2020
Central Region,8764.0,1701.3,9/6/2020
Central San Diego,2849.0,1350.9,9/6/2020
Chula Vista,2779.1,2240.1,9/6/2020
City of Carlsbad,637.9,553.5,9/6/2020
City of Chula Vista,5186.5,1910.7,9/6/2020
City of Coronado,166.0,686.0,9/6/2020
City of Del Mar,22.9,516.3,9/6/2020
City of El Cajon,1698.5,1606.0,9/6/2020
City of Encinitas,334.2,527.5,9/6/2020
City of Escondido,1803.0,1180.3,9/6/2020
City of Imperial Beach,512.0,1865.3,9/6/2020
City of La Mesa,607.1,998.7,9/6/2020
City of Lemon Grove,426.0,1565.7,9/6/2020
City of National City,1499.6,2410.1,9/6/2020
City of Oceanside,1578.5,886.9,9/6/2020
City of Poway,250.4,497.6,9/6/2020
City of San Diego,17446.8,1228.2,9/6/2020
City of San Marcos,901.8,918.4,9/6/2020
City of Santee,406.7,696.5,9/6/2020
City of Solana Beach,56.0,401.6,9/6/2020
City of Vista,994.5,975.4,9/6/2020
Coastal,762.6,876.7,9/6/2020
Coronado,166.0,686.0,9/6/2020
Del Mar-Mira Mesa,924.7,540.8,9/6/2020
East Region,6292.0,1287.4,9/6/2020
El Cajon,2080.9,1572.5,9/6/2020
Elliott-Navajo,597.3,623.7,9/6/2020
Escondido,1993.9,1137.5,9/6/2020
Fallbrook,478.8,965.8,9/6/2020
Harbison Crest,206.9,1365.7,9/6/2020
Harbison Crest-El Cajon,2287.9,1551.3,9/6/2020
Jamul,290.1,1530.5,9/6/2020
Kearny Mesa,1413.1,826.3,9/6/2020
La Mesa,628.5,998.8,9/6/2020
Laguna-Pine Valley,21.0,367.3,9/6/2020
Lakeside,593.1,985.7,9/6/2020
Lemon Grove,507.8,1638.9,9/6/2020
Mid-City,2833.7,1679.6,9/6/2020
Miramar,49.8,678.2,9/6/2020
Mountain Empire,97.8,1188.2,9/6/2020
National City,1494.9,2422.0,9/6/2020
North Central Region,4458.0,666.4,9/6/2020
North Coastal Region,4038.0,720.3,9/6/2020
North County,9150.0,777.8,9/6/2020
North Inland Region,5112.0,830.2,9/6/2020
North San Diego,557.1,456.8,9/6/2020
Oceanside,1545.0,911.6,9/6/2020
Palomar-Julian,37.3,476.7,9/6/2020
Pauma,129.2,1530.8,9/6/2020
Pendleton,93.0,225.3,9/6/2020
Peninsula,495.1,698.1,9/6/2020
Poway,436.6,482.2,9/6/2020
Ramona,289.4,807.3,9/6/2020
San Diego County,40866.0,1219.2,9/6/2020
San Dieguito,523.9,515.3,9/6/2020
San Marcos,987.6,955.6,9/6/2020
Santee,395.3,712.2,9/6/2020
South Bay,4244.5,3216.0,9/6/2020
South Region,11376.0,2263.7,9/6/2020
Southeastern San Diego,3222.0,2246.9,9/6/2020
Spring Valley,1427.5,1686.7,9/6/2020
Supervisorial District 1,14137.2,2249.2,9/6/2020
Supervisorial District 2,7664.4,1164.6,9/6/2020
Supervisorial District 3,4449.5,660.1,9/6/2020
Supervisorial District 4,8279.9,1161.3,9/6/2020
Supervisorial District 5,5509.0,812.5,9/6/2020
Sweetwater,2514.5,1642.4,9/6/2020
Unincorporated,5511.6,1068.9,9/6/2020
University,249.5,343.9,9/6/2020
Valley Center,198.3,854.5,9/6/2020
Vista,1078.0,1005.0,9/6/2020
