Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,112.2,694.9,10/1/2020
Anza-Borrego Springs,18.3,350.2,10/1/2020
Carlsbad,849.3,671.5,10/1/2020
Central Region,10596.0,2056.9,10/1/2020
Central San Diego,3485.1,1652.5,10/1/2020
Chula Vista,3230.3,2603.8,10/1/2020
City of Carlsbad,727.3,631.0,10/1/2020
City of Chula Vista,6077.4,2238.9,10/1/2020
City of Coronado,185.0,764.5,10/1/2020
City of Del Mar,25.4,572.9,10/1/2020
City of El Cajon,1902.6,1799.0,10/1/2020
City of Encinitas,385.5,608.3,10/1/2020
City of Escondido,2101.6,1375.8,10/1/2020
City of Imperial Beach,604.0,2200.5,10/1/2020
City of La Mesa,687.9,1131.6,10/1/2020
City of Lemon Grove,481.0,1767.9,10/1/2020
City of National City,1647.4,2647.5,10/1/2020
City of Oceanside,1946.0,1093.4,10/1/2020
City of Poway,319.2,634.4,10/1/2020
City of San Diego,20683.1,1456.1,10/1/2020
City of San Marcos,1075.7,1095.5,10/1/2020
City of Santee,486.0,832.4,10/1/2020
City of Solana Beach,60.5,434.2,10/1/2020
City of Vista,1186.4,1163.6,10/1/2020
Coastal,932.1,1071.6,10/1/2020
Coronado,185.0,764.5,10/1/2020
Del Mar-Mira Mesa,1050.0,614.0,10/1/2020
East Region,7093.0,1451.3,10/1/2020
El Cajon,2331.3,1761.8,10/1/2020
Elliott-Navajo,730.2,762.5,10/1/2020
Escondido,2329.5,1329.0,10/1/2020
Fallbrook,556.7,1122.9,10/1/2020
Harbison Crest,232.9,1537.0,10/1/2020
Harbison Crest-El Cajon,2564.2,1738.7,10/1/2020
Jamul,338.4,1785.2,10/1/2020
Kearny Mesa,1634.2,955.7,10/1/2020
La Mesa,712.7,1132.5,10/1/2020
Laguna-Pine Valley,21.9,382.4,10/1/2020
Lakeside,675.1,1121.9,10/1/2020
Lemon Grove,572.4,1847.3,10/1/2020
Mid-City,3677.5,2179.7,10/1/2020
Miramar,56.2,766.5,10/1/2020
Mountain Empire,109.6,1331.7,10/1/2020
National City,1641.6,2659.6,10/1/2020
North Central Region,5266.0,787.2,10/1/2020
North Coastal Region,4798.0,855.8,10/1/2020
North County,10826.0,920.3,10/1/2020
North Inland Region,6028.0,979.0,10/1/2020
North San Diego,655.1,537.2,10/1/2020
Oceanside,1895.4,1118.4,10/1/2020
Palomar-Julian,42.1,537.6,10/1/2020
Pauma,141.0,1670.6,10/1/2020
Pendleton,94.0,227.7,10/1/2020
Peninsula,586.6,827.2,10/1/2020
Poway,546.1,603.1,10/1/2020
Ramona,350.4,977.7,10/1/2020
San Diego County,47791.0,1425.8,10/1/2020
San Dieguito,601.5,591.6,10/1/2020
San Marcos,1174.9,1136.9,10/1/2020
Santee,470.7,848.0,10/1/2020
South Bay,4837.2,3665.0,10/1/2020
South Region,13073.0,2601.4,10/1/2020
Southeastern San Diego,3601.1,2511.2,10/1/2020
Spring Valley,1588.0,1876.5,10/1/2020
Supervisorial District 1,16151.3,2569.6,10/1/2020
Supervisorial District 2,8935.5,1357.8,10/1/2020
Supervisorial District 3,5161.0,765.6,10/1/2020
Supervisorial District 4,10059.5,1410.9,10/1/2020
Supervisorial District 5,6546.7,965.5,10/1/2020
Sweetwater,2963.0,1935.4,10/1/2020
Unincorporated,6272.1,1216.4,10/1/2020
University,300.7,414.5,10/1/2020
Valley Center,241.2,1039.4,10/1/2020
Vista,1282.6,1195.7,10/1/2020
