Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,107.8,667.2,9/28/2020
Anza-Borrego Springs,18.2,348.4,9/28/2020
Carlsbad,829.7,656.0,9/28/2020
Central Region,10454.0,2029.3,9/28/2020
Central San Diego,3434.3,1628.4,9/28/2020
Chula Vista,3168.2,2553.8,9/28/2020
City of Carlsbad,710.1,616.1,9/28/2020
City of Chula Vista,5959.9,2195.6,9/28/2020
City of Coronado,184.0,760.4,9/28/2020
City of Del Mar,25.0,565.9,9/28/2020
City of El Cajon,1876.1,1773.9,9/28/2020
City of Encinitas,379.9,599.5,9/28/2020
City of Escondido,2070.0,1355.1,9/28/2020
City of Imperial Beach,591.0,2153.2,9/28/2020
City of La Mesa,674.3,1109.1,9/28/2020
City of Lemon Grove,473.0,1738.5,9/28/2020
City of National City,1636.7,2630.3,9/28/2020
City of Oceanside,1906.9,1071.5,9/28/2020
City of Poway,311.3,618.6,9/28/2020
City of San Diego,20351.9,1432.7,9/28/2020
City of San Marcos,1059.3,1078.7,9/28/2020
City of Santee,470.9,806.6,9/28/2020
City of Solana Beach,59.5,426.6,9/28/2020
City of Vista,1164.2,1141.8,9/28/2020
Coastal,907.3,1043.1,9/28/2020
Coronado,184.0,760.4,9/28/2020
Del Mar-Mira Mesa,1033.8,604.6,9/28/2020
East Region,6979.0,1428.0,9/28/2020
El Cajon,2297.2,1736.0,9/28/2020
Elliott-Navajo,721.3,753.1,9/28/2020
Escondido,2294.8,1309.2,9/28/2020
Fallbrook,547.5,1104.3,9/28/2020
Harbison Crest,228.2,1506.1,9/28/2020
Harbison Crest-El Cajon,2525.4,1712.4,9/28/2020
Jamul,334.1,1762.9,9/28/2020
Kearny Mesa,1606.6,939.5,9/28/2020
La Mesa,698.7,1110.2,9/28/2020
Laguna-Pine Valley,21.6,377.4,9/28/2020
Lakeside,661.3,1099.0,9/28/2020
Lemon Grove,563.2,1817.5,9/28/2020
Mid-City,3629.6,2151.3,9/28/2020
Miramar,55.5,756.0,9/28/2020
Mountain Empire,108.4,1317.3,9/28/2020
National City,1631.0,2642.4,9/28/2020
North Central Region,5164.0,771.9,9/28/2020
North Coastal Region,4707.0,839.6,9/28/2020
North County,10633.0,903.9,9/28/2020
North Inland Region,5926.0,962.4,9/28/2020
North San Diego,644.1,528.2,9/28/2020
Oceanside,1856.8,1095.6,9/28/2020
Palomar-Julian,41.2,526.5,9/28/2020
Pauma,139.5,1653.0,9/28/2020
Pendleton,94.0,227.7,9/28/2020
Peninsula,570.5,804.5,9/28/2020
Poway,536.7,592.7,9/28/2020
Ramona,339.6,947.6,9/28/2020
San Diego County,46985.0,1401.8,9/28/2020
San Dieguito,592.6,582.9,9/28/2020
San Marcos,1156.5,1119.1,9/28/2020
Santee,456.6,822.6,9/28/2020
South Bay,4746.8,3596.5,9/28/2020
South Region,12849.0,2556.8,9/28/2020
Southeastern San Diego,3556.4,2480.0,9/28/2020
Spring Valley,1571.6,1857.0,9/28/2020
Supervisorial District 1,15892.3,2528.4,9/28/2020
Supervisorial District 2,8787.3,1335.3,9/28/2020
Supervisorial District 3,5083.1,754.1,9/28/2020
Supervisorial District 4,9887.3,1386.7,9/28/2020
Supervisorial District 5,6429.0,948.2,9/28/2020
Sweetwater,2906.8,1898.6,9/28/2020
Unincorporated,6175.1,1197.5,9/28/2020
University,290.6,400.5,9/28/2020
Valley Center,237.1,1021.8,9/28/2020
Vista,1259.8,1174.4,9/28/2020
