Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,77.0,477.0,8/14/2020
Anza-Borrego Springs,17.0,326.2,8/14/2020
Carlsbad,618.8,489.3,8/14/2020
Central Region,7245.0,1406.4,8/14/2020
Central San Diego,2370.2,1123.9,8/14/2020
Chula Vista,2312.2,1863.8,8/14/2020
City of Carlsbad,550.6,477.7,8/14/2020
City of Chula Vista,4363.1,1607.3,8/14/2020
City of Coronado,153.0,632.3,8/14/2020
City of Del Mar,19.1,431.5,8/14/2020
City of El Cajon,1515.6,1433.0,8/14/2020
City of Encinitas,283.9,448.0,8/14/2020
City of Escondido,1416.0,927.0,8/14/2020
City of Imperial Beach,436.0,1588.5,8/14/2020
City of La Mesa,514.1,845.7,8/14/2020
City of Lemon Grove,372.0,1367.2,8/14/2020
City of National City,1306.3,2099.4,8/14/2020
City of Oceanside,1220.0,685.5,8/14/2020
City of Poway,213.5,424.3,8/14/2020
City of San Diego,14691.2,1034.2,8/14/2020
City of San Marcos,705.5,718.5,8/14/2020
City of Santee,346.3,593.1,8/14/2020
City of Solana Beach,46.2,331.2,8/14/2020
City of Vista,831.2,815.2,8/14/2020
Coastal,678.2,779.8,8/14/2020
Coronado,153.0,632.3,8/14/2020
Del Mar-Mira Mesa,794.8,464.8,8/14/2020
East Region,5439.0,1112.9,8/14/2020
El Cajon,1849.6,1397.7,8/14/2020
Elliott-Navajo,506.8,529.2,8/14/2020
Escondido,1564.8,892.7,8/14/2020
Fallbrook,379.0,764.5,8/14/2020
Harbison Crest,179.0,1181.5,8/14/2020
Harbison Crest-El Cajon,2028.6,1375.5,8/14/2020
Jamul,247.3,1304.6,8/14/2020
Kearny Mesa,1254.1,733.4,8/14/2020
La Mesa,530.0,842.2,8/14/2020
Laguna-Pine Valley,18.9,330.6,8/14/2020
Lakeside,495.5,823.5,8/14/2020
Lemon Grove,443.7,1431.9,8/14/2020
Mid-City,2182.0,1293.3,8/14/2020
Miramar,43.9,598.0,8/14/2020
Mountain Empire,78.6,954.9,8/14/2020
National City,1302.5,2110.2,8/14/2020
North Central Region,3907.0,584.0,8/14/2020
North Coastal Region,3283.0,585.6,8/14/2020
North County,7356.0,625.3,8/14/2020
North Inland Region,4073.0,661.5,8/14/2020
North San Diego,465.0,381.4,8/14/2020
Oceanside,1201.1,708.7,8/14/2020
Palomar-Julian,30.5,389.6,8/14/2020
Pauma,99.5,1179.0,8/14/2020
Pendleton,64.0,155.0,8/14/2020
Peninsula,438.4,618.3,8/14/2020
Poway,368.9,407.4,8/14/2020
Ramona,223.1,622.3,8/14/2020
San Diego County,34344.0,1024.6,8/14/2020
San Dieguito,442.2,435.0,8/14/2020
San Marcos,776.8,751.6,8/14/2020
Santee,336.5,606.3,8/14/2020
South Bay,3574.0,2708.0,8/14/2020
South Region,9633.0,1916.9,8/14/2020
Southeastern San Diego,2810.6,1960.0,8/14/2020
Spring Valley,1228.6,1451.7,8/14/2020
Supervisorial District 1,12038.1,1915.2,8/14/2020
Supervisorial District 2,6478.5,984.4,8/14/2020
Supervisorial District 3,3669.3,544.3,8/14/2020
Supervisorial District 4,6971.2,977.7,8/14/2020
Supervisorial District 5,4422.9,652.3,8/14/2020
Sweetwater,2143.5,1400.1,8/14/2020
Unincorporated,4596.4,891.4,8/14/2020
University,217.2,299.4,8/14/2020
Valley Center,164.5,709.0,8/14/2020
Vista,898.6,837.7,8/14/2020
