Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,156.1,966.1,11/9/2020
Anza-Borrego Springs,23.0,439.6,11/9/2020
Carlsbad,1128.3,892.1,11/9/2020
Central Region,12820.0,2488.6,11/9/2020
Central San Diego,4382.1,2077.8,11/9/2020
Chula Vista,4069.6,3280.3,11/9/2020
City of Carlsbad,961.3,834.0,11/9/2020
City of Chula Vista,7678.2,2828.6,11/9/2020
City of Coronado,232.0,958.7,11/9/2020
City of Del Mar,36.0,813.4,11/9/2020
City of El Cajon,2528.3,2390.6,11/9/2020
City of Encinitas,546.4,862.2,11/9/2020
City of Escondido,2731.1,1787.9,11/9/2020
City of Imperial Beach,751.0,2736.1,11/9/2020
City of La Mesa,836.4,1375.8,11/9/2020
City of Lemon Grove,599.0,2201.6,11/9/2020
City of National City,2020.3,3246.9,11/9/2020
City of Oceanside,2566.8,1442.2,11/9/2020
City of Poway,413.0,820.8,11/9/2020
City of San Diego,25948.0,1826.7,11/9/2020
City of San Marcos,1400.1,1425.8,11/9/2020
City of Santee,667.9,1144.0,11/9/2020
City of Solana Beach,97.9,701.9,11/9/2020
City of Vista,1618.8,1587.7,11/9/2020
Coastal,1269.5,1459.6,11/9/2020
Coronado,232.0,958.7,11/9/2020
Del Mar-Mira Mesa,1386.4,810.8,11/9/2020
East Region,9284.0,1899.6,11/9/2020
El Cajon,3101.9,2344.1,11/9/2020
Elliott-Navajo,976.3,1019.4,11/9/2020
Escondido,3035.7,1731.8,11/9/2020
Fallbrook,695.4,1402.7,11/9/2020
Harbison Crest,309.4,2042.2,11/9/2020
Harbison Crest-El Cajon,3411.3,2313.1,11/9/2020
Jamul,437.9,2310.2,11/9/2020
Kearny Mesa,2180.3,1275.0,11/9/2020
La Mesa,867.3,1378.1,11/9/2020
Laguna-Pine Valley,32.9,574.3,11/9/2020
Lakeside,894.3,1486.2,11/9/2020
Lemon Grove,710.0,2291.4,11/9/2020
Mid-City,4322.1,2561.8,11/9/2020
Miramar,69.6,947.8,11/9/2020
Mountain Empire,193.5,2352.0,11/9/2020
National City,2012.0,3259.7,11/9/2020
North Central Region,7031.0,1051.0,11/9/2020
North Coastal Region,6458.0,1151.9,11/9/2020
North County,14290.0,1214.7,11/9/2020
North Inland Region,7832.0,1271.9,11/9/2020
North San Diego,854.5,700.8,11/9/2020
Oceanside,2501.3,1475.9,11/9/2020
Palomar-Julian,59.8,764.1,11/9/2020
Pauma,163.2,1933.4,11/9/2020
Pendleton,117.0,283.4,11/9/2020
Peninsula,786.1,1108.6,11/9/2020
Poway,712.7,787.0,11/9/2020
Ramona,492.4,1373.7,11/9/2020
San Diego County,61053.0,1821.5,11/9/2020
San Dieguito,856.9,842.9,11/9/2020
San Marcos,1527.6,1478.1,11/9/2020
Santee,645.3,1162.7,11/9/2020
South Bay,6059.7,4591.3,11/9/2020
South Region,16419.0,3267.2,11/9/2020
Southeastern San Diego,4342.1,3027.9,11/9/2020
Spring Valley,2023.1,2390.6,11/9/2020
Supervisorial District 1,20108.9,3199.3,11/9/2020
Supervisorial District 2,11609.0,1764.0,11/9/2020
Supervisorial District 3,6824.2,1012.4,11/9/2020
Supervisorial District 4,12699.0,1781.1,11/9/2020
Supervisorial District 5,8602.8,1268.8,11/9/2020
Sweetwater,3762.3,2457.5,11/9/2020
Unincorporated,8211.6,1592.5,11/9/2020
University,403.2,555.7,11/9/2020
Valley Center,311.8,1344.0,11/9/2020
Vista,1739.5,1621.6,11/9/2020
