Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,167.1,1034.7,11/14/2020
Anza-Borrego Springs,24.1,460.5,11/14/2020
Carlsbad,1190.3,941.1,11/14/2020
Central Region,13464.0,2613.7,11/14/2020
Central San Diego,4610.9,2186.4,11/14/2020
Chula Vista,4279.1,3449.2,11/14/2020
City of Carlsbad,1009.4,875.8,11/14/2020
City of Chula Vista,8100.8,2984.3,11/14/2020
City of Coronado,247.0,1020.7,11/14/2020
City of Del Mar,36.9,834.6,11/14/2020
City of El Cajon,2736.6,2587.5,11/14/2020
City of Encinitas,587.1,926.5,11/14/2020
City of Escondido,2872.0,1880.2,11/14/2020
City of Imperial Beach,788.0,2870.9,11/14/2020
City of La Mesa,894.4,1471.3,11/14/2020
City of Lemon Grove,633.0,2326.5,11/14/2020
City of National City,2100.8,3376.2,11/14/2020
City of Oceanside,2702.0,1518.2,11/14/2020
City of Poway,444.9,884.3,11/14/2020
City of San Diego,27373.0,1927.0,11/14/2020
City of San Marcos,1476.2,1503.4,11/14/2020
City of Santee,728.3,1247.3,11/14/2020
City of Solana Beach,101.1,724.9,11/14/2020
City of Vista,1738.0,1704.6,11/14/2020
Coastal,1337.3,1537.5,11/14/2020
Coronado,247.0,1020.7,11/14/2020
Del Mar-Mira Mesa,1461.3,854.6,11/14/2020
East Region,9992.0,2044.4,11/14/2020
El Cajon,3359.9,2539.1,11/14/2020
Elliott-Navajo,1044.4,1090.5,11/14/2020
Escondido,3193.5,1821.9,11/14/2020
Fallbrook,728.1,1468.7,11/14/2020
Harbison Crest,336.1,2218.2,11/14/2020
Harbison Crest-El Cajon,3696.0,2506.1,11/14/2020
Jamul,474.7,2504.8,11/14/2020
Kearny Mesa,2303.4,1347.0,11/14/2020
La Mesa,927.4,1473.6,11/14/2020
Laguna-Pine Valley,34.4,600.6,11/14/2020
Lakeside,972.3,1615.8,11/14/2020
Lemon Grove,750.5,2422.1,11/14/2020
Mid-City,4519.4,2678.7,11/14/2020
Miramar,74.0,1008.3,11/14/2020
Mountain Empire,208.7,2536.8,11/14/2020
National City,2091.9,3389.1,11/14/2020
North Central Region,7427.0,1110.2,11/14/2020
North Coastal Region,6839.0,1219.9,11/14/2020
North County,15159.0,1288.6,11/14/2020
North Inland Region,8320.0,1351.2,11/14/2020
North San Diego,909.8,746.1,11/14/2020
Oceanside,2631.9,1552.9,11/14/2020
Palomar-Julian,64.7,826.9,11/14/2020
Pauma,170.4,2019.6,11/14/2020
Pendleton,119.0,288.2,11/14/2020
Peninsula,821.9,1159.0,11/14/2020
Poway,765.2,845.0,11/14/2020
Ramona,568.7,1586.7,11/14/2020
San Diego County,64768.0,1932.3,11/14/2020
San Dieguito,912.8,897.9,11/14/2020
San Marcos,1611.8,1559.6,11/14/2020
Santee,703.4,1267.3,11/14/2020
South Bay,6433.4,4874.5,11/14/2020
South Region,17336.0,3449.7,11/14/2020
Southeastern San Diego,4573.1,3189.0,11/14/2020
Spring Valley,2151.2,2541.9,11/14/2020
Supervisorial District 1,21199.8,3372.8,11/14/2020
Supervisorial District 2,12492.9,1898.3,11/14/2020
Supervisorial District 3,7221.3,1071.3,11/14/2020
Supervisorial District 4,13371.4,1875.4,11/14/2020
Supervisorial District 5,9092.7,1341.0,11/14/2020
Sweetwater,3983.3,2601.9,11/14/2020
Unincorporated,8808.6,1708.3,11/14/2020
University,423.2,583.2,11/14/2020
Valley Center,333.1,1435.7,11/14/2020
Vista,1865.3,1738.9,11/14/2020
