Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,118.8,735.2,10/13/2020
Anza-Borrego Springs,18.7,357.0,10/13/2020
Carlsbad,909.6,719.1,10/13/2020
Central Region,11177.0,2169.7,10/13/2020
Central San Diego,3670.9,1740.6,10/13/2020
Chula Vista,3493.3,2815.8,10/13/2020
City of Carlsbad,780.6,677.3,10/13/2020
City of Chula Vista,6574.5,2422.0,10/13/2020
City of Coronado,198.0,818.2,10/13/2020
City of Del Mar,29.1,657.8,10/13/2020
City of El Cajon,2026.4,1916.0,10/13/2020
City of Encinitas,434.9,686.3,10/13/2020
City of Escondido,2250.3,1473.2,10/13/2020
City of Imperial Beach,655.0,2386.3,10/13/2020
City of La Mesa,728.7,1198.6,10/13/2020
City of Lemon Grove,504.0,1852.4,10/13/2020
City of National City,1760.1,2828.8,10/13/2020
City of Oceanside,2063.2,1159.2,10/13/2020
City of Poway,338.2,672.1,10/13/2020
City of San Diego,22093.0,1555.3,10/13/2020
City of San Marcos,1140.9,1161.8,10/13/2020
City of Santee,554.2,949.2,10/13/2020
City of Solana Beach,66.4,476.0,10/13/2020
City of Vista,1283.0,1258.3,10/13/2020
Coastal,1037.6,1192.9,10/13/2020
Coronado,198.0,818.2,10/13/2020
Del Mar-Mira Mesa,1134.5,663.5,10/13/2020
East Region,7632.0,1561.6,10/13/2020
El Cajon,2486.8,1879.3,10/13/2020
Elliott-Navajo,784.9,819.6,10/13/2020
Escondido,2495.9,1423.9,10/13/2020
Fallbrook,589.3,1188.7,10/13/2020
Harbison Crest,249.5,1646.9,10/13/2020
Harbison Crest-El Cajon,2736.4,1855.4,10/13/2020
Jamul,365.4,1928.0,10/13/2020
Kearny Mesa,1789.2,1046.3,10/13/2020
La Mesa,755.1,1199.9,10/13/2020
Laguna-Pine Valley,22.4,390.7,10/13/2020
Lakeside,729.9,1213.0,10/13/2020
Lemon Grove,601.2,1940.3,10/13/2020
Mid-City,3874.6,2296.6,10/13/2020
Miramar,59.2,807.2,10/13/2020
Mountain Empire,125.4,1524.1,10/13/2020
National City,1753.5,2840.9,10/13/2020
North Central Region,5750.0,859.5,10/13/2020
North Coastal Region,5168.0,921.8,10/13/2020
North County,11605.0,986.5,10/13/2020
North Inland Region,6437.0,1045.4,10/13/2020
North San Diego,702.9,576.4,10/13/2020
Oceanside,2013.4,1188.0,10/13/2020
Palomar-Julian,51.7,660.2,10/13/2020
Pauma,143.8,1704.4,10/13/2020
Pendleton,102.0,247.1,10/13/2020
Peninsula,643.0,906.7,10/13/2020
Poway,579.8,640.3,10/13/2020
Ramona,386.9,1079.5,10/13/2020
San Diego County,51327.0,1531.3,10/13/2020
San Dieguito,671.2,660.2,10/13/2020
San Marcos,1245.3,1205.0,10/13/2020
Santee,534.7,963.3,10/13/2020
South Bay,5184.5,3928.2,10/13/2020
South Region,14077.0,2801.2,10/13/2020
Southeastern San Diego,3820.3,2664.1,10/13/2020
Spring Valley,1717.1,2029.0,10/13/2020
Supervisorial District 1,17343.3,2759.3,10/13/2020
Supervisorial District 2,9604.4,1459.4,10/13/2020
Supervisorial District 3,5564.0,825.4,10/13/2020
Supervisorial District 4,10752.1,1508.0,10/13/2020
Supervisorial District 5,6977.2,1029.0,10/13/2020
Sweetwater,3210.7,2097.2,10/13/2020
Unincorporated,6760.7,1311.1,10/13/2020
University,334.5,461.1,10/13/2020
Valley Center,251.7,1084.9,10/13/2020
Vista,1383.9,1290.1,10/13/2020
