Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,104.2,644.8,9/21/2020
Anza-Borrego Springs,18.2,348.4,9/21/2020
Carlsbad,807.0,638.1,9/21/2020
Central Region,10028.0,1946.7,9/21/2020
Central San Diego,3272.9,1551.9,9/21/2020
Chula Vista,3026.4,2439.5,9/21/2020
City of Carlsbad,694.6,602.7,9/21/2020
City of Chula Vista,5681.8,2093.2,9/21/2020
City of Coronado,177.0,731.4,9/21/2020
City of Del Mar,24.4,551.7,9/21/2020
City of El Cajon,1825.2,1725.8,9/21/2020
City of Encinitas,361.2,570.1,9/21/2020
City of Escondido,1989.2,1302.3,9/21/2020
City of Imperial Beach,568.0,2069.4,9/21/2020
City of La Mesa,655.8,1078.7,9/21/2020
City of Lemon Grove,458.0,1683.3,9/21/2020
City of National City,1587.1,2550.8,9/21/2020
City of Oceanside,1810.8,1017.4,9/21/2020
City of Poway,289.3,575.0,9/21/2020
City of San Diego,19496.1,1372.5,9/21/2020
City of San Marcos,1022.2,1041.0,9/21/2020
City of Santee,442.8,758.5,9/21/2020
City of Solana Beach,58.3,418.4,9/21/2020
City of Vista,1119.4,1097.9,9/21/2020
Coastal,828.1,952.1,9/21/2020
Coronado,177.0,731.4,9/21/2020
Del Mar-Mira Mesa,1002.1,586.1,9/21/2020
East Region,6762.0,1383.6,9/21/2020
El Cajon,2235.4,1689.3,9/21/2020
Elliott-Navajo,686.3,716.6,9/21/2020
Escondido,2205.2,1258.0,9/21/2020
Fallbrook,524.2,1057.4,9/21/2020
Harbison Crest,222.0,1465.1,9/21/2020
Harbison Crest-El Cajon,2457.4,1666.3,9/21/2020
Jamul,320.6,1691.3,9/21/2020
Kearny Mesa,1530.1,894.8,9/21/2020
La Mesa,679.3,1079.4,9/21/2020
Laguna-Pine Valley,21.4,374.0,9/21/2020
Lakeside,637.5,1059.4,9/21/2020
Lemon Grove,545.1,1759.2,9/21/2020
Mid-City,3470.6,2057.1,9/21/2020
Miramar,53.9,735.1,9/21/2020
Mountain Empire,105.4,1280.9,9/21/2020
National City,1581.7,2562.6,9/21/2020
North Central Region,4901.0,732.6,9/21/2020
North Coastal Region,4520.0,806.2,9/21/2020
North County,10203.0,867.3,9/21/2020
North Inland Region,5683.0,922.9,9/21/2020
North San Diego,626.0,513.3,9/21/2020
Oceanside,1765.7,1041.8,9/21/2020
Palomar-Julian,38.2,487.9,9/21/2020
Pauma,136.0,1611.7,9/21/2020
Pendleton,99.0,239.8,9/21/2020
Peninsula,542.4,765.0,9/21/2020
Poway,509.0,562.1,9/21/2020
Ramona,319.0,889.9,9/21/2020
San Diego County,45147.0,1347.0,9/21/2020
San Dieguito,567.4,558.1,9/21/2020
San Marcos,1115.1,1079.0,9/21/2020
Santee,430.1,774.9,9/21/2020
South Bay,4576.8,3467.7,9/21/2020
South Region,12331.0,2453.7,9/21/2020
Southeastern San Diego,3442.9,2400.9,9/21/2020
Spring Valley,1525.6,1802.7,9/21/2020
Supervisorial District 1,15287.5,2432.2,9/21/2020
Supervisorial District 2,8465.3,1286.3,9/21/2020
Supervisorial District 3,4901.1,727.1,9/21/2020
Supervisorial District 4,9394.5,1317.6,9/21/2020
Supervisorial District 5,6176.7,910.9,9/21/2020
Sweetwater,2768.1,1808.1,9/21/2020
Unincorporated,5963.5,1156.5,9/21/2020
University,277.6,382.7,9/21/2020
Valley Center,222.6,959.2,9/21/2020
Vista,1208.9,1127.0,9/21/2020
