Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,72.3,447.4,8/2/2020
Anza-Borrego Springs,16.5,315.8,8/2/2020
Carlsbad,550.2,435.1,8/2/2020
Central Region,6450.0,1252.1,8/2/2020
Central San Diego,2130.6,1010.3,8/2/2020
Chula Vista,2060.3,1660.7,8/2/2020
City of Carlsbad,495.7,430.1,8/2/2020
City of Chula Vista,3894.6,1434.7,8/2/2020
City of Coronado,141.0,582.7,8/2/2020
City of Del Mar,18.2,410.2,8/2/2020
City of El Cajon,1318.1,1246.3,8/2/2020
City of Encinitas,251.3,396.6,8/2/2020
City of Escondido,1184.0,775.1,8/2/2020
City of Imperial Beach,391.0,1424.5,8/2/2020
City of La Mesa,487.2,801.4,8/2/2020
City of Lemon Grove,326.0,1198.2,8/2/2020
City of National City,1170.3,1880.8,8/2/2020
City of Oceanside,1015.6,570.7,8/2/2020
City of Poway,185.6,368.8,8/2/2020
City of San Diego,13059.7,919.4,8/2/2020
City of San Marcos,592.5,603.4,8/2/2020
City of Santee,291.0,498.4,8/2/2020
City of Solana Beach,43.0,308.2,8/2/2020
City of Vista,701.8,688.3,8/2/2020
Coastal,615.3,707.4,8/2/2020
Coronado,141.0,582.7,8/2/2020
Del Mar-Mira Mesa,703.2,411.2,8/2/2020
East Region,4797.0,981.5,8/2/2020
El Cajon,1608.0,1215.2,8/2/2020
Elliott-Navajo,459.9,480.3,8/2/2020
Escondido,1308.3,746.4,8/2/2020
Fallbrook,313.3,631.9,8/2/2020
Harbison Crest,154.8,1022.0,8/2/2020
Harbison Crest-El Cajon,1762.9,1195.3,8/2/2020
Jamul,223.1,1177.1,8/2/2020
Kearny Mesa,1109.8,649.0,8/2/2020
La Mesa,501.9,797.6,8/2/2020
Laguna-Pine Valley,17.4,304.8,8/2/2020
Lakeside,421.6,700.6,8/2/2020
Lemon Grove,389.4,1256.6,8/2/2020
Mid-City,1919.8,1137.9,8/2/2020
Miramar,38.7,527.4,8/2/2020
Mountain Empire,68.3,829.8,8/2/2020
National City,1167.0,1890.7,8/2/2020
North Central Region,3486.0,521.1,8/2/2020
North Coastal Region,2823.0,503.5,8/2/2020
North County,6262.0,532.3,8/2/2020
North Inland Region,3439.0,558.5,8/2/2020
North San Diego,423.7,347.5,8/2/2020
Oceanside,998.3,589.1,8/2/2020
Palomar-Julian,17.2,219.3,8/2/2020
Pauma,89.4,1059.4,8/2/2020
Pendleton,61.0,147.8,8/2/2020
Peninsula,386.2,544.6,8/2/2020
Poway,324.0,357.8,8/2/2020
Ramona,170.9,476.7,8/2/2020
San Diego County,30226.0,901.8,8/2/2020
San Dieguito,397.2,390.7,8/2/2020
San Marcos,652.4,631.3,8/2/2020
Santee,283.1,510.0,8/2/2020
South Bay,3153.3,2389.2,8/2/2020
South Region,8564.0,1704.2,8/2/2020
Southeastern San Diego,2502.0,1744.8,8/2/2020
Spring Valley,1095.1,1294.0,8/2/2020
Supervisorial District 1,10727.1,1706.6,8/2/2020
Supervisorial District 2,5688.9,864.4,8/2/2020
Supervisorial District 3,3201.8,475.0,8/2/2020
Supervisorial District 4,6182.0,867.0,8/2/2020
Supervisorial District 5,3759.3,554.4,8/2/2020
Sweetwater,1916.3,1251.7,8/2/2020
Unincorporated,3992.5,774.3,8/2/2020
University,196.9,271.4,8/2/2020
Valley Center,141.7,610.6,8/2/2020
Vista,759.7,708.2,8/2/2020
