Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,73.2,453.5,8/5/2020
Anza-Borrego Springs,16.5,315.8,8/5/2020
Carlsbad,563.4,445.5,8/5/2020
Central Region,6644.0,1289.7,8/5/2020
Central San Diego,2195.8,1041.2,8/5/2020
Chula Vista,2117.5,1706.8,8/5/2020
City of Carlsbad,506.8,439.7,8/5/2020
City of Chula Vista,3998.9,1473.2,8/5/2020
City of Coronado,143.0,590.9,8/5/2020
City of Del Mar,18.2,410.2,8/5/2020
City of El Cajon,1352.2,1278.5,8/5/2020
City of Encinitas,253.2,399.6,8/5/2020
City of Escondido,1233.1,807.2,8/5/2020
City of Imperial Beach,402.0,1464.6,8/5/2020
City of La Mesa,491.2,808.0,8/5/2020
City of Lemon Grove,340.0,1249.6,8/5/2020
City of National City,1207.5,1940.7,8/5/2020
City of Oceanside,1047.7,588.7,8/5/2020
City of Poway,194.5,386.6,8/5/2020
City of San Diego,13475.1,948.6,8/5/2020
City of San Marcos,606.4,617.6,8/5/2020
City of Santee,299.0,512.2,8/5/2020
City of Solana Beach,44.0,315.4,8/5/2020
City of Vista,721.0,707.1,8/5/2020
Coastal,633.8,728.6,8/5/2020
Coronado,143.0,590.9,8/5/2020
Del Mar-Mira Mesa,724.4,423.7,8/5/2020
East Region,4940.0,1010.8,8/5/2020
El Cajon,1650.9,1247.6,8/5/2020
Elliott-Navajo,469.3,490.0,8/5/2020
Escondido,1361.3,776.6,8/5/2020
Fallbrook,328.0,661.6,8/5/2020
Harbison Crest,159.4,1052.3,8/5/2020
Harbison Crest-El Cajon,1810.3,1227.5,8/5/2020
Jamul,228.7,1206.7,8/5/2020
Kearny Mesa,1155.1,675.5,8/5/2020
La Mesa,506.3,804.5,8/5/2020
Laguna-Pine Valley,17.5,305.6,8/5/2020
Lakeside,436.8,725.9,8/5/2020
Lemon Grove,405.6,1309.2,8/5/2020
Mid-City,1979.1,1173.1,8/5/2020
Miramar,40.5,551.5,8/5/2020
Mountain Empire,70.5,856.3,8/5/2020
National City,1204.1,1950.8,8/5/2020
North Central Region,3601.0,538.3,8/5/2020
North Coastal Region,2896.0,516.6,8/5/2020
North County,6454.0,548.6,8/5/2020
North Inland Region,3558.0,577.8,8/5/2020
North San Diego,433.0,355.1,8/5/2020
Oceanside,1030.3,607.9,8/5/2020
Palomar-Julian,17.2,219.3,8/5/2020
Pauma,90.3,1070.4,8/5/2020
Pendleton,64.0,155.0,8/5/2020
Peninsula,398.9,562.6,8/5/2020
Poway,336.9,372.1,8/5/2020
Ramona,178.8,498.9,8/5/2020
San Diego County,31127.0,928.7,8/5/2020
San Dieguito,401.6,395.0,8/5/2020
San Marcos,669.1,647.4,8/5/2020
Santee,291.0,524.4,8/5/2020
South Bay,3261.0,2470.8,8/5/2020
South Region,8824.0,1755.9,8/5/2020
Southeastern San Diego,2576.8,1796.9,8/5/2020
Spring Valley,1138.6,1345.4,8/5/2020
Supervisorial District 1,11044.7,1757.2,8/5/2020
Supervisorial District 2,5863.8,891.0,8/5/2020
Supervisorial District 3,3301.4,489.8,8/5/2020
Supervisorial District 4,6388.0,895.9,8/5/2020
Supervisorial District 5,3865.1,570.0,8/5/2020
Sweetwater,1966.7,1284.6,8/5/2020
Unincorporated,4129.2,800.8,8/5/2020
University,203.9,281.1,8/5/2020
Valley Center,143.7,619.4,8/5/2020
Vista,780.3,727.5,8/5/2020
