Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,120.6,746.8,10/17/2020
Anza-Borrego Springs,18.7,357.0,10/17/2020
Carlsbad,931.1,736.2,10/17/2020
Central Region,11363.0,2205.8,10/17/2020
Central San Diego,3740.6,1773.6,10/17/2020
Chula Vista,3563.4,2872.3,10/17/2020
City of Carlsbad,798.8,693.1,10/17/2020
City of Chula Vista,6719.3,2475.3,10/17/2020
City of Coronado,207.0,855.4,10/17/2020
City of Del Mar,28.8,650.7,10/17/2020
City of El Cajon,2059.2,1947.0,10/17/2020
City of Encinitas,447.2,705.7,10/17/2020
City of Escondido,2306.2,1509.8,10/17/2020
City of Imperial Beach,663.0,2415.5,10/17/2020
City of La Mesa,737.3,1212.9,10/17/2020
City of Lemon Grove,507.0,1863.4,10/17/2020
City of National City,1794.1,2883.4,10/17/2020
City of Oceanside,2113.2,1187.4,10/17/2020
City of Poway,350.2,695.9,10/17/2020
City of San Diego,22572.2,1589.0,10/17/2020
City of San Marcos,1165.2,1186.6,10/17/2020
City of Santee,563.2,964.7,10/17/2020
City of Solana Beach,71.3,511.4,10/17/2020
City of Vista,1320.1,1294.7,10/17/2020
Coastal,1061.9,1220.8,10/17/2020
Coronado,207.0,855.4,10/17/2020
Del Mar-Mira Mesa,1162.6,679.9,10/17/2020
East Region,7774.0,1590.6,10/17/2020
El Cajon,2528.1,1910.5,10/17/2020
Elliott-Navajo,818.6,854.7,10/17/2020
Escondido,2556.3,1458.3,10/17/2020
Fallbrook,601.3,1213.0,10/17/2020
Harbison Crest,253.9,1675.8,10/17/2020
Harbison Crest-El Cajon,2782.0,1886.4,10/17/2020
Jamul,375.3,1980.1,10/17/2020
Kearny Mesa,1835.9,1073.6,10/17/2020
La Mesa,764.1,1214.2,10/17/2020
Laguna-Pine Valley,22.4,392.4,10/17/2020
Lakeside,744.8,1237.8,10/17/2020
Lemon Grove,606.2,1956.5,10/17/2020
Mid-City,3931.6,2330.3,10/17/2020
Miramar,60.5,824.6,10/17/2020
Mountain Empire,128.6,1562.8,10/17/2020
National City,1787.3,2895.6,10/17/2020
North Central Region,5914.0,884.0,10/17/2020
North Coastal Region,5300.0,945.4,10/17/2020
North County,11884.0,1010.2,10/17/2020
North Inland Region,6584.0,1069.2,10/17/2020
North San Diego,718.3,589.0,10/17/2020
Oceanside,2062.0,1216.7,10/17/2020
Palomar-Julian,51.7,660.3,10/17/2020
Pauma,144.6,1713.1,10/17/2020
Pendleton,102.0,247.1,10/17/2020
Peninsula,662.0,933.6,10/17/2020
Poway,598.8,661.3,10/17/2020
Ramona,396.9,1107.2,10/17/2020
San Diego County,52355.0,1562.0,10/17/2020
San Dieguito,693.6,682.2,10/17/2020
San Marcos,1273.9,1232.6,10/17/2020
Santee,543.5,979.3,10/17/2020
South Bay,5305.6,4019.9,10/17/2020
South Region,14395.0,2864.5,10/17/2020
Southeastern San Diego,3886.4,2710.1,10/17/2020
Spring Valley,1761.2,2081.1,10/17/2020
Supervisorial District 1,17720.1,2819.2,10/17/2020
Supervisorial District 2,9798.7,1488.9,10/17/2020
Supervisorial District 3,5712.6,847.5,10/17/2020
Supervisorial District 4,10962.1,1537.5,10/17/2020
Supervisorial District 5,7136.5,1052.5,10/17/2020
Sweetwater,3288.3,2147.9,10/17/2020
Unincorporated,6906.9,1339.5,10/17/2020
University,343.6,473.7,10/17/2020
Valley Center,254.1,1095.2,10/17/2020
Vista,1422.7,1326.4,10/17/2020
