Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,289.3,1791.2,11/22/2020
Anza-Borrego Springs,25.5,488.1,11/22/2020
Carlsbad,1336.2,1056.5,11/22/2020
Central Region,14904.0,2893.2,11/22/2020
Central San Diego,5067.6,2402.9,11/22/2020
Chula Vista,4702.3,3790.3,11/22/2020
City of Carlsbad,1130.4,980.8,11/22/2020
City of Chula Vista,8983.3,3309.4,11/22/2020
City of Coronado,276.0,1140.5,11/22/2020
City of Del Mar,41.9,947.8,11/22/2020
City of El Cajon,3164.6,2992.2,11/22/2020
City of Encinitas,664.5,1048.7,11/22/2020
City of Escondido,3223.6,2110.4,11/22/2020
City of Imperial Beach,895.0,3260.7,11/22/2020
City of La Mesa,1006.0,1654.9,11/22/2020
City of Lemon Grove,712.0,2616.9,11/22/2020
City of National City,2287.1,3675.7,11/22/2020
City of Oceanside,3002.5,1687.0,11/22/2020
City of Poway,503.8,1001.2,11/22/2020
City of San Diego,30384.5,2139.0,11/22/2020
City of San Marcos,1638.9,1669.0,11/22/2020
City of Santee,851.9,1459.1,11/22/2020
City of Solana Beach,115.2,826.0,11/22/2020
City of Vista,1986.3,1948.1,11/22/2020
Coastal,1496.5,1720.5,11/22/2020
Coronado,276.0,1140.5,11/22/2020
Del Mar-Mira Mesa,1653.5,967.0,11/22/2020
East Region,11605.0,2374.5,11/22/2020
El Cajon,3889.3,2939.1,11/22/2020
Elliott-Navajo,1204.8,1258.0,11/22/2020
Escondido,3595.6,2051.3,11/22/2020
Fallbrook,806.3,1626.5,11/22/2020
Harbison Crest,393.2,2595.0,11/22/2020
Harbison Crest-El Cajon,4282.5,2903.8,11/22/2020
Jamul,551.3,2908.6,11/22/2020
Kearny Mesa,2586.3,1512.4,11/22/2020
La Mesa,1042.8,1657.2,11/22/2020
Laguna-Pine Valley,53.7,938.8,11/22/2020
Lakeside,1118.5,1858.8,11/22/2020
Lemon Grove,842.8,2720.0,11/22/2020
Mid-City,5045.4,2990.5,11/22/2020
Miramar,82.7,1126.8,11/22/2020
Mountain Empire,259.0,3147.2,11/22/2020
National City,2276.8,3688.7,11/22/2020
North Central Region,8352.0,1248.5,11/22/2020
North Coastal Region,7683.0,1370.4,11/22/2020
North County,17049.0,1449.3,11/22/2020
North Inland Region,9366.0,1521.0,11/22/2020
North San Diego,1031.4,845.8,11/22/2020
Oceanside,2924.5,1725.6,11/22/2020
Palomar-Julian,69.3,886.0,11/22/2020
Pauma,198.2,2348.0,11/22/2020
Pendleton,120.0,290.7,11/22/2020
Peninsula,896.2,1263.9,11/22/2020
Poway,865.2,955.5,11/22/2020
Ramona,656.3,1831.1,11/22/2020
San Diego County,72815.0,2172.4,11/22/2020
San Dieguito,1034.3,1017.3,11/22/2020
San Marcos,1792.0,1734.0,11/22/2020
Santee,821.8,1480.6,11/22/2020
South Bay,7063.2,5351.6,11/22/2020
South Region,19119.0,3804.5,11/22/2020
Southeastern San Diego,5066.9,3533.4,11/22/2020
Spring Valley,2442.0,2885.6,11/22/2020
Supervisorial District 1,23377.7,3719.3,11/22/2020
Supervisorial District 2,14444.7,2194.9,11/22/2020
Supervisorial District 3,8170.9,1212.1,11/22/2020
Supervisorial District 4,14847.1,2082.4,11/22/2020
Supervisorial District 5,10188.6,1502.6,11/22/2020
Sweetwater,4461.6,2914.3,11/22/2020
Unincorporated,10161.3,1970.6,11/22/2020
University,478.5,659.5,11/22/2020
Valley Center,380.5,1639.8,11/22/2020
Vista,2131.7,1987.3,11/22/2020
