Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,162.4,1005.3,11/11/2020
Anza-Borrego Springs,23.0,439.6,11/11/2020
Carlsbad,1154.7,913.0,11/11/2020
Central Region,13035.0,2530.4,11/11/2020
Central San Diego,4464.0,2116.7,11/11/2020
Chula Vista,4128.8,3328.1,11/11/2020
City of Carlsbad,982.8,852.8,11/11/2020
City of Chula Vista,7810.8,2877.5,11/11/2020
City of Coronado,234.0,967.0,11/11/2020
City of Del Mar,36.0,813.4,11/11/2020
City of El Cajon,2603.7,2461.8,11/11/2020
City of Encinitas,565.8,892.9,11/11/2020
City of Escondido,2781.8,1821.1,11/11/2020
City of Imperial Beach,759.0,2765.2,11/11/2020
City of La Mesa,864.9,1422.7,11/11/2020
City of Lemon Grove,611.0,2245.7,11/11/2020
City of National City,2042.1,3282.0,11/11/2020
City of Oceanside,2620.9,1472.6,11/11/2020
City of Poway,425.0,844.6,11/11/2020
City of San Diego,26422.7,1860.1,11/11/2020
City of San Marcos,1418.9,1445.0,11/11/2020
City of Santee,682.0,1168.2,11/11/2020
City of Solana Beach,99.9,716.2,11/11/2020
City of Vista,1656.8,1625.0,11/11/2020
Coastal,1291.0,1484.2,11/11/2020
Coronado,234.0,967.0,11/11/2020
Del Mar-Mira Mesa,1418.7,829.7,11/11/2020
East Region,9540.0,1952.0,11/11/2020
El Cajon,3193.7,2413.5,11/11/2020
Elliott-Navajo,1002.3,1046.6,11/11/2020
Escondido,3090.5,1763.1,11/11/2020
Fallbrook,712.1,1436.4,11/11/2020
Harbison Crest,318.1,2099.5,11/11/2020
Harbison Crest-El Cajon,3511.8,2381.2,11/11/2020
Jamul,445.5,2350.6,11/11/2020
Kearny Mesa,2227.6,1302.7,11/11/2020
La Mesa,896.6,1424.8,11/11/2020
Laguna-Pine Valley,33.2,580.2,11/11/2020
Lakeside,915.7,1521.8,11/11/2020
Lemon Grove,724.6,2338.5,11/11/2020
Mid-City,4376.2,2593.8,11/11/2020
Miramar,71.3,972.2,11/11/2020
Mountain Empire,198.9,2417.2,11/11/2020
National City,2033.7,3294.8,11/11/2020
North Central Region,7179.0,1073.1,11/11/2020
North Coastal Region,6603.0,1177.8,11/11/2020
North County,14600.0,1241.1,11/11/2020
North Inland Region,7997.0,1298.7,11/11/2020
North San Diego,869.7,713.3,11/11/2020
Oceanside,2553.5,1506.7,11/11/2020
Palomar-Julian,60.8,777.1,11/11/2020
Pauma,165.1,1956.0,11/11/2020
Pendleton,118.0,285.8,11/11/2020
Peninsula,797.2,1124.2,11/11/2020
Poway,729.7,805.8,11/11/2020
Ramona,519.8,1450.1,11/11/2020
San Diego County,62334.0,1859.7,11/11/2020
San Dieguito,882.1,867.6,11/11/2020
San Marcos,1549.4,1499.3,11/11/2020
Santee,659.1,1187.5,11/11/2020
South Bay,6165.4,4671.4,11/11/2020
South Region,16689.0,3320.9,11/11/2020
Southeastern San Diego,4427.3,3087.4,11/11/2020
Spring Valley,2079.2,2456.8,11/11/2020
Supervisorial District 1,20444.1,3252.6,11/11/2020
Supervisorial District 2,11927.2,1812.4,11/11/2020
Supervisorial District 3,6973.1,1034.4,11/11/2020
Supervisorial District 4,12921.2,1812.2,11/11/2020
Supervisorial District 5,8777.4,1294.5,11/11/2020
Sweetwater,3838.5,2507.3,11/11/2020
Unincorporated,8424.9,1633.9,11/11/2020
University,411.6,567.3,11/11/2020
Valley Center,320.8,1382.8,11/11/2020
Vista,1779.0,1658.5,11/11/2020
