Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,77.0,476.6,8/12/2020
Anza-Borrego Springs,17.9,341.7,8/12/2020
Carlsbad,606.6,479.6,8/12/2020
Central Region,7126.0,1383.3,8/12/2020
Central San Diego,2340.4,1109.8,8/12/2020
Chula Vista,2280.5,1838.2,8/12/2020
City of Carlsbad,540.4,468.9,8/12/2020
City of Chula Vista,4298.9,1583.7,8/12/2020
City of Coronado,152.0,628.1,8/12/2020
City of Del Mar,18.8,424.4,8/12/2020
City of El Cajon,1485.0,1404.1,8/12/2020
City of Encinitas,275.5,434.7,8/12/2020
City of Escondido,1384.0,906.0,8/12/2020
City of Imperial Beach,427.0,1555.7,8/12/2020
City of La Mesa,507.3,834.5,8/12/2020
City of Lemon Grove,364.0,1337.8,8/12/2020
City of National City,1285.9,2066.6,8/12/2020
City of Oceanside,1194.0,670.9,8/12/2020
City of Poway,207.5,412.4,8/12/2020
City of San Diego,14418.5,1015.0,8/12/2020
City of San Marcos,689.2,701.9,8/12/2020
City of Santee,338.3,579.4,8/12/2020
City of Solana Beach,46.1,330.7,8/12/2020
City of Vista,811.1,795.5,8/12/2020
Coastal,670.5,770.8,8/12/2020
Coronado,152.0,628.1,8/12/2020
Del Mar-Mira Mesa,783.0,457.9,8/12/2020
East Region,5328.0,1090.1,8/12/2020
El Cajon,1812.9,1370.0,8/12/2020
Elliott-Navajo,499.2,521.3,8/12/2020
Escondido,1529.4,872.5,8/12/2020
Fallbrook,367.9,742.1,8/12/2020
Harbison Crest,175.6,1159.2,8/12/2020
Harbison Crest-El Cajon,1988.5,1348.3,8/12/2020
Jamul,244.5,1290.2,8/12/2020
Kearny Mesa,1234.7,722.0,8/12/2020
La Mesa,523.0,831.0,8/12/2020
Laguna-Pine Valley,18.8,328.9,8/12/2020
Lakeside,478.8,795.8,8/12/2020
Lemon Grove,434.4,1402.0,8/12/2020
Mid-City,2134.2,1265.0,8/12/2020
Miramar,43.3,589.8,8/12/2020
Mountain Empire,76.6,930.6,8/12/2020
National City,1282.2,2077.3,8/12/2020
North Central Region,3833.0,573.0,8/12/2020
North Coastal Region,3213.0,573.1,8/12/2020
North County,7176.0,610.0,8/12/2020
North Inland Region,3963.0,643.6,8/12/2020
North San Diego,459.1,376.5,8/12/2020
Oceanside,1175.1,693.4,8/12/2020
Palomar-Julian,19.8,252.5,8/12/2020
Pauma,97.6,1156.7,8/12/2020
Pendleton,64.0,155.0,8/12/2020
Peninsula,415.0,585.2,8/12/2020
Poway,358.6,396.1,8/12/2020
Ramona,210.3,586.7,8/12/2020
San Diego County,33659.0,1004.2,8/12/2020
San Dieguito,432.3,425.2,8/12/2020
San Marcos,758.6,734.1,8/12/2020
Santee,328.3,591.6,8/12/2020
South Bay,3490.7,2644.8,8/12/2020
South Region,9458.0,1882.1,8/12/2020
Southeastern San Diego,2765.4,1928.4,8/12/2020
Spring Valley,1203.4,1421.9,8/12/2020
Supervisorial District 1,11828.2,1881.8,8/12/2020
Supervisorial District 2,6336.0,962.8,8/12/2020
Supervisorial District 3,3600.1,534.1,8/12/2020
Supervisorial District 4,6841.1,959.5,8/12/2020
Supervisorial District 5,4315.6,636.5,8/12/2020
Sweetwater,2108.6,1377.3,8/12/2020
Unincorporated,4477.6,868.3,8/12/2020
University,215.0,296.4,8/12/2020
Valley Center,158.3,682.4,8/12/2020
Vista,877.4,817.9,8/12/2020
