Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,20.1,125.0,6/23/2020
Anza-Borrego Springs,10.3,201.4,6/23/2020
Carlsbad,150.9,120.3,6/23/2020
Central Region,2592.0,500.6,6/23/2020
Central San Diego,862.7,412.4,6/23/2020
Chula Vista,945.2,767.9,6/23/2020
City of Carlsbad,129.4,112.9,6/23/2020
City of Chula Vista,1672.7,625.3,6/23/2020
City of Coronado,32.0,147.6,6/23/2020
City of Del Mar,8.2,188.6,6/23/2020
City of El Cajon,542.0,513.5,6/23/2020
City of Encinitas,88.4,139.9,6/23/2020
City of Escondido,424.0,279.9,6/23/2020
City of Imperial Beach,170.0,603.6,6/23/2020
City of La Mesa,175.3,286.2,6/23/2020
City of Lemon Grove,126.0,469.6,6/23/2020
City of National City,555.3,891.9,6/23/2020
City of Oceanside,319.5,180.1,6/23/2020
City of Poway,70.8,141.1,6/23/2020
City of San Diego,5217.3,367.5,6/23/2020
City of San Marcos,163.0,170.2,6/23/2020
City of Santee,99.9,175.3,6/23/2020
City of Solana Beach,17.7,127.3,6/23/2020
City of Vista,217.3,210.2,6/23/2020
Coastal,170.2,198.1,6/23/2020
Coronado,32.0,147.6,6/23/2020
Del Mar-Mira Mesa,257.8,150.9,6/23/2020
East Region,1828.0,376.5,6/23/2020
El Cajon,651.8,496.0,6/23/2020
Elliott-Navajo,161.7,171.0,6/23/2020
Escondido,465.3,268.5,6/23/2020
Fallbrook,75.0,154.4,6/23/2020
Harbison Crest,63.5,419.2,6/23/2020
Harbison Crest-El Cajon,715.3,488.0,6/23/2020
Jamul,86.1,439.5,6/23/2020
Kearny Mesa,374.2,219.1,6/23/2020
La Mesa,181.6,286.7,6/23/2020
Laguna-Pine Valley,,,6/23/2020
Lakeside,167.0,280.3,6/23/2020
Lemon Grove,152.9,496.6,6/23/2020
Mid-City,742.1,433.7,6/23/2020
Miramar,13.9,201.6,6/23/2020
Mountain Empire,32.9,400.3,6/23/2020
National City,554.0,897.3,6/23/2020
North Central Region,1148.0,172.5,6/23/2020
North Coastal Region,858.0,152.6,6/23/2020
North County,2010.0,171.8,6/23/2020
North Inland Region,1152.0,189.6,6/23/2020
North San Diego,179.2,148.2,6/23/2020
Oceanside,312.2,184.3,6/23/2020
Palomar-Julian,5.6,72.9,6/23/2020
Pauma,11.6,142.2,6/23/2020
Pendleton,,,6/23/2020
Peninsula,127.5,182.3,6/23/2020
Poway,114.6,127.0,6/23/2020
Ramona,57.8,164.3,6/23/2020
San Diego County,11626.0,348.3,6/23/2020
San Dieguito,139.5,137.2,6/23/2020
San Marcos,186.0,184.2,6/23/2020
Santee,98.6,181.6,6/23/2020
South Bay,1500.1,1114.9,6/23/2020
South Region,3855.0,772.7,6/23/2020
Southeastern San Diego,1024.7,703.9,6/23/2020
Spring Valley,397.0,472.5,6/23/2020
Supervisorial District 1,4722.9,752.1,6/23/2020
Supervisorial District 2,2152.4,328.8,6/23/2020
Supervisorial District 3,1169.6,174.7,6/23/2020
Supervisorial District 4,2320.1,326.6,6/23/2020
Supervisorial District 5,1068.0,158.2,6/23/2020
Sweetwater,763.7,509.6,6/23/2020
Unincorporated,1404.1,273.6,6/23/2020
University,69.7,96.2,6/23/2020
Valley Center,40.6,178.4,6/23/2020
Vista,227.1,210.2,6/23/2020
