Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,12.9,80.5,6/13/2020
Anza-Borrego Springs,9.2,179.9,6/13/2020
Carlsbad,105.9,84.4,6/13/2020
Central Region,2070,399.8,6/13/2020
Central San Diego,704.3,336.7,6/13/2020
Chula Vista,786.2,638.7,6/13/2020
City of Carlsbad,91.9,80.2,6/13/2020
City of Chula Vista,1398.2,522.7,6/13/2020
City of Coronado,26,119.9,6/13/2020
City of Del Mar,6.9,159.6,6/13/2020
City of El Cajon,484.5,458.9,6/13/2020
City of Encinitas,74.6,118.1,6/13/2020
City of Escondido,317.5,209.6,6/13/2020
City of Imperial Beach,132,468.7,6/13/2020
City of La Mesa,141,230.2,6/13/2020
City of Lemon Grove,88,327.9,6/13/2020
City of National City,459.6,738.3,6/13/2020
City of Oceanside,233.3,131.5,6/13/2020
City of Poway,48.9,97.4,6/13/2020
City of San Diego,4270.1,300.7,6/13/2020
City of San Marcos,123.1,128.6,6/13/2020
City of Santee,74.8,131.2,6/13/2020
City of Solana Beach,13.5,96.7,6/13/2020
City of Vista,148.3,143.5,6/13/2020
Coastal,110.9,129.1,6/13/2020
Coronado,26,119.9,6/13/2020
Del Mar-Mira Mesa,197.1,115.3,6/13/2020
East Region,1507,310.4,6/13/2020
El Cajon,577.5,439.4,6/13/2020
Elliott-Navajo,131.9,139.4,6/13/2020
Escondido,347.7,200.7,6/13/2020
Fallbrook,46.3,95.4,6/13/2020
Harbison Crest,52.8,348.7,6/13/2020
Harbison Crest-El Cajon,630.3,430,6/13/2020
Jamul,72.4,369.4,6/13/2020
Kearny Mesa,307.8,180.3,6/13/2020
La Mesa,145.3,229.4,6/13/2020
Laguna-Pine Valley,,,6/13/2020
Lakeside,140.2,235.3,6/13/2020
Lemon Grove,110.3,358.1,6/13/2020
Mid-City,582.9,340.7,6/13/2020
Miramar,10.3,149.4,6/13/2020
Mountain Empire,25.6,311.5,6/13/2020
National City,458.5,742.7,6/13/2020
North Central Region,908,136.5,6/13/2020
North Coastal Region,629,111.9,6/13/2020
North County,1488,127.2,6/13/2020
North Inland Region,859,141.4,6/13/2020
North San Diego,142.7,118,6/13/2020
Oceanside,228.6,134.9,6/13/2020
Palomar-Julian,,,6/13/2020
Pauma,7.6,93.5,6/13/2020
Pendleton,,,6/13/2020
Peninsula,113.4,162.1,6/13/2020
Poway,82.5,91.4,6/13/2020
Ramona,50.7,144.2,6/13/2020
San Diego County,9440,282.9,6/13/2020
San Dieguito,114.8,113,6/13/2020
San Marcos,140,138.7,6/13/2020
Santee,75,138.2,6/13/2020
South Bay,1318.2,979.7,6/13/2020
South Region,3288,659,6/13/2020
Southeastern San Diego,816.2,560.6,6/13/2020
Spring Valley,319.4,380.1,6/13/2020
Supervisorial District 1,3960.8,630.8,6/13/2020
Supervisorial District 2,1762.9,269.3,6/13/2020
Supervisorial District 3,898.7,134.2,6/13/2020
Supervisorial District 4,1872.8,263.7,6/13/2020
Supervisorial District 5,765.8,113.4,6/13/2020
Sweetwater,641.8,428.3,6/13/2020
Unincorporated,1128.8,220,6/13/2020
University,53.5,73.7,6/13/2020
Valley Center,28.9,127,6/13/2020
Vista,156.2,144.5,6/13/2020
