Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,16.5,102.7,6/18/2020
Anza-Borrego Springs,9.2,179.9,6/18/2020
Carlsbad,123.5,98.5,6/18/2020
Central Region,2278.0,439.9,6/18/2020
Central San Diego,774.9,370.5,6/18/2020
Chula Vista,863.0,701.1,6/18/2020
City of Carlsbad,105.1,91.7,6/18/2020
City of Chula Vista,1517.8,567.4,6/18/2020
City of Coronado,29.0,133.7,6/18/2020
City of Del Mar,7.5,174.1,6/18/2020
City of El Cajon,511.1,484.2,6/18/2020
City of Encinitas,79.2,125.3,6/18/2020
City of Escondido,364.9,240.9,6/18/2020
City of Imperial Beach,156.0,553.9,6/18/2020
City of La Mesa,153.0,249.8,6/18/2020
City of Lemon Grove,107.0,398.7,6/18/2020
City of National City,500.2,803.4,6/18/2020
City of Oceanside,279.4,157.5,6/18/2020
City of Poway,57.9,115.3,6/18/2020
City of San Diego,4641.0,326.9,6/18/2020
City of San Marcos,138.3,144.4,6/18/2020
City of Santee,84.8,148.8,6/18/2020
City of Solana Beach,16.6,119.2,6/18/2020
City of Vista,178.1,172.2,6/18/2020
Coastal,127.9,148.8,6/18/2020
Coronado,29.0,133.7,6/18/2020
Del Mar-Mira Mesa,214.5,125.5,6/18/2020
East Region,1649.0,339.6,6/18/2020
El Cajon,610.2,464.3,6/18/2020
Elliott-Navajo,145.0,153.3,6/18/2020
Escondido,399.4,230.5,6/18/2020
Fallbrook,59.3,122.1,6/18/2020
Harbison Crest,56.5,373.3,6/18/2020
Harbison Crest-El Cajon,666.8,454.9,6/18/2020
Jamul,76.3,389.4,6/18/2020
Kearny Mesa,333.2,195.1,6/18/2020
La Mesa,158.1,249.6,6/18/2020
Laguna-Pine Valley,,,6/18/2020
Lakeside,149.2,250.4,6/18/2020
Lemon Grove,131.0,425.4,6/18/2020
Mid-City,645.6,377.3,6/18/2020
Miramar,12.0,174.3,6/18/2020
Mountain Empire,30.7,374.2,6/18/2020
National City,499.1,808.4,6/18/2020
North Central Region,993.0,149.2,6/18/2020
North Coastal Region,736.0,130.9,6/18/2020
North County,1714.0,146.5,6/18/2020
North Inland Region,978.0,161.0,6/18/2020
North San Diego,154.6,127.9,6/18/2020
Oceanside,272.9,161.1,6/18/2020
Palomar-Julian,,,6/18/2020
Pauma,9.0,110.8,6/18/2020
Pendleton,,,6/18/2020
Peninsula,118.1,168.9,6/18/2020
Poway,95.3,105.6,6/18/2020
Ramona,55.7,158.3,6/18/2020
San Diego County,10350.0,310.1,6/18/2020
San Dieguito,125.7,123.7,6/18/2020
San Marcos,158.1,156.6,6/18/2020
Santee,84.5,155.6,6/18/2020
South Bay,1409.1,1047.3,6/18/2020
South Region,3543.0,710.2,6/18/2020
Southeastern San Diego,892.5,613.1,6/18/2020
Spring Valley,358.1,426.2,6/18/2020
Supervisorial District 1,4291.1,683.3,6/18/2020
Supervisorial District 2,1936.5,295.9,6/18/2020
Supervisorial District 3,1003.0,149.8,6/18/2020
Supervisorial District 4,2043.9,287.7,6/18/2020
Supervisorial District 5,902.6,133.7,6/18/2020
Sweetwater,686.3,457.9,6/18/2020
Unincorporated,1250.2,243.6,6/18/2020
University,60.4,83.3,6/18/2020
Valley Center,34.9,153.3,6/18/2020
Vista,186.8,172.9,6/18/2020
