Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,93.3,577.4,9/3/2020
Anza-Borrego Springs,18.1,346.6,9/3/2020
Carlsbad,710.4,561.7,9/3/2020
Central Region,8460.0,1642.3,9/3/2020
Central San Diego,2763.2,1310.2,9/3/2020
Chula Vista,2710.1,2184.5,9/3/2020
City of Carlsbad,619.7,537.7,9/3/2020
City of Chula Vista,5067.2,1866.8,9/3/2020
City of Coronado,163.0,673.6,9/3/2020
City of Del Mar,22.5,509.3,9/3/2020
City of El Cajon,1678.3,1586.8,9/3/2020
City of Encinitas,327.8,517.3,9/3/2020
City of Escondido,1758.6,1151.3,9/3/2020
City of Imperial Beach,505.0,1839.8,9/3/2020
City of La Mesa,595.1,978.9,9/3/2020
City of Lemon Grove,418.0,1536.3,9/3/2020
City of National City,1478.3,2375.8,9/3/2020
City of Oceanside,1530.5,859.9,9/3/2020
City of Poway,239.4,475.8,9/3/2020
City of San Diego,16960.2,1194.0,9/3/2020
City of San Marcos,873.1,889.1,9/3/2020
City of Santee,399.6,684.4,9/3/2020
City of Solana Beach,53.9,386.8,9/3/2020
City of Vista,978.6,959.8,9/3/2020
Coastal,749.4,861.5,9/3/2020
Coronado,163.0,673.6,9/3/2020
Del Mar-Mira Mesa,903.7,528.5,9/3/2020
East Region,6179.0,1264.3,9/3/2020
El Cajon,2054.9,1552.8,9/3/2020
Elliott-Navajo,578.6,604.2,9/3/2020
Escondido,1944.7,1109.5,9/3/2020
Fallbrook,470.4,948.9,9/3/2020
Harbison Crest,203.5,1343.4,9/3/2020
Harbison Crest-El Cajon,2258.4,1531.3,9/3/2020
Jamul,285.7,1507.6,9/3/2020
Kearny Mesa,1392.0,814.0,9/3/2020
La Mesa,616.2,979.2,9/3/2020
Laguna-Pine Valley,19.8,345.7,9/3/2020
Lakeside,581.1,965.7,9/3/2020
Lemon Grove,498.7,1609.5,9/3/2020
Mid-City,2658.5,1575.7,9/3/2020
Miramar,48.8,665.4,9/3/2020
Mountain Empire,95.8,1163.9,9/3/2020
National City,1473.8,2387.8,9/3/2020
North Central Region,4367.0,652.8,9/3/2020
North Coastal Region,3941.0,703.0,9/3/2020
North County,8911.0,757.5,9/3/2020
North Inland Region,4970.0,807.1,9/3/2020
North San Diego,538.4,441.6,9/3/2020
Oceanside,1499.5,884.7,9/3/2020
Palomar-Julian,37.3,476.6,9/3/2020
Pauma,127.1,1505.7,9/3/2020
Pendleton,91.0,220.4,9/3/2020
Peninsula,482.3,680.2,9/3/2020
Poway,420.9,464.8,9/3/2020
Ramona,278.5,777.0,9/3/2020
San Diego County,39899.0,1190.4,9/3/2020
San Dieguito,513.2,504.8,9/3/2020
San Marcos,957.6,926.5,9/3/2020
Santee,388.4,699.8,9/3/2020
South Bay,4167.5,3157.6,9/3/2020
South Region,11149.0,2218.5,9/3/2020
Southeastern San Diego,3173.6,2213.1,9/3/2020
Spring Valley,1396.8,1650.6,9/3/2020
Supervisorial District 1,13862.7,2205.5,9/3/2020
Supervisorial District 2,7456.0,1133.0,9/3/2020
Supervisorial District 3,4341.5,644.1,9/3/2020
Supervisorial District 4,8032.1,1126.5,9/3/2020
Supervisorial District 5,5373.7,792.5,9/3/2020
Sweetwater,2461.8,1608.0,9/3/2020
Unincorporated,5397.1,1046.7,9/3/2020
University,244.3,336.8,9/3/2020
Valley Center,193.5,834.1,9/3/2020
Vista,1060.7,988.8,9/3/2020
