Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,118.7,734.9,10/10/2020
Anza-Borrego Springs,18.9,362.4,10/10/2020
Carlsbad,898.5,710.4,10/10/2020
Central Region,11078.0,2150.5,10/10/2020
Central San Diego,3642.1,1727.0,10/10/2020
Chula Vista,3445.3,2777.1,10/10/2020
City of Carlsbad,772.3,670.1,10/10/2020
City of Chula Vista,6486.3,2389.5,10/10/2020
City of Coronado,194.0,801.7,10/10/2020
City of Del Mar,27.9,629.5,10/10/2020
City of El Cajon,1994.3,1885.7,10/10/2020
City of Encinitas,425.6,671.6,10/10/2020
City of Escondido,2210.4,1447.0,10/10/2020
City of Imperial Beach,648.0,2360.8,10/10/2020
City of La Mesa,721.2,1186.4,10/10/2020
City of Lemon Grove,503.0,1848.7,10/10/2020
City of National City,1738.2,2793.5,10/10/2020
City of Oceanside,2044.1,1148.5,10/10/2020
City of Poway,335.2,666.2,10/10/2020
City of San Diego,21838.8,1537.4,10/10/2020
City of San Marcos,1122.5,1143.1,10/10/2020
City of Santee,549.1,940.5,10/10/2020
City of Solana Beach,65.1,466.9,10/10/2020
City of Vista,1254.7,1230.6,10/10/2020
Coastal,1024.8,1178.2,10/10/2020
Coronado,194.0,801.7,10/10/2020
Del Mar-Mira Mesa,1118.9,654.4,10/10/2020
East Region,7530.0,1540.7,10/10/2020
El Cajon,2446.5,1848.8,10/10/2020
Elliott-Navajo,767.7,801.6,10/10/2020
Escondido,2451.7,1398.7,10/10/2020
Fallbrook,579.2,1168.3,10/10/2020
Harbison Crest,244.7,1614.8,10/10/2020
Harbison Crest-El Cajon,2691.1,1824.7,10/10/2020
Jamul,359.4,1896.3,10/10/2020
Kearny Mesa,1760.6,1029.6,10/10/2020
La Mesa,747.1,1187.1,10/10/2020
Laguna-Pine Valley,22.5,393.3,10/10/2020
Lakeside,714.8,1187.9,10/10/2020
Lemon Grove,599.3,1934.2,10/10/2020
Mid-City,3841.0,2276.6,10/10/2020
Miramar,58.5,797.9,10/10/2020
Mountain Empire,124.2,1509.8,10/10/2020
National City,1731.8,2805.8,10/10/2020
North Central Region,5660.0,846.1,10/10/2020
North Coastal Region,5094.0,908.6,10/10/2020
North County,11434.0,972.0,10/10/2020
North Inland Region,6340.0,1029.6,10/10/2020
North San Diego,694.0,569.1,10/10/2020
Oceanside,1993.2,1176.1,10/10/2020
Palomar-Julian,51.2,654.7,10/10/2020
Pauma,143.2,1696.7,10/10/2020
Pendleton,101.0,244.6,10/10/2020
Peninsula,633.8,893.8,10/10/2020
Poway,573.6,633.5,10/10/2020
Ramona,381.0,1062.9,10/10/2020
San Diego County,50551.0,1508.2,10/10/2020
San Dieguito,659.3,648.5,10/10/2020
San Marcos,1223.9,1184.2,10/10/2020
Santee,529.5,954.0,10/10/2020
South Bay,5119.8,3879.2,10/10/2020
South Region,13890.0,2764.0,10/10/2020
Southeastern San Diego,3779.5,2635.6,10/10/2020
Spring Valley,1697.3,2005.6,10/10/2020
Supervisorial District 1,17119.4,2723.6,10/10/2020
Supervisorial District 2,9477.2,1440.1,10/10/2020
Supervisorial District 3,5471.1,811.6,10/10/2020
Supervisorial District 4,10643.5,1492.8,10/10/2020
Supervisorial District 5,6880.8,1014.8,10/10/2020
Sweetwater,3166.3,2068.2,10/10/2020
Unincorporated,6661.4,1291.9,10/10/2020
University,327.9,452.0,10/10/2020
Valley Center,250.0,1077.3,10/10/2020
Vista,1357.3,1265.3,10/10/2020
