Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,78.0,482.7,8/18/2020
Anza-Borrego Springs,17.1,327.5,8/18/2020
Carlsbad,636.6,503.3,8/18/2020
Central Region,7451.0,1446.4,8/18/2020
Central San Diego,2422.4,1148.6,8/18/2020
Chula Vista,2382.6,1920.5,8/18/2020
City of Carlsbad,562.8,488.3,8/18/2020
City of Chula Vista,4498.5,1657.2,8/18/2020
City of Coronado,156.0,644.7,8/18/2020
City of Del Mar,19.4,438.5,8/18/2020
City of El Cajon,1555.9,1471.1,8/18/2020
City of Encinitas,292.3,461.2,8/18/2020
City of Escondido,1479.6,968.6,8/18/2020
City of Imperial Beach,451.0,1643.1,8/18/2020
City of La Mesa,521.8,858.3,8/18/2020
City of Lemon Grove,380.0,1396.6,8/18/2020
City of National City,1338.1,2150.5,8/18/2020
City of Oceanside,1280.1,719.3,8/18/2020
City of Poway,219.5,436.2,8/18/2020
City of San Diego,15080.9,1061.7,8/18/2020
City of San Marcos,741.6,755.2,8/18/2020
City of Santee,358.4,613.9,8/18/2020
City of Solana Beach,47.2,338.8,8/18/2020
City of Vista,855.9,839.5,8/18/2020
Coastal,691.0,794.4,8/18/2020
Coronado,156.0,644.7,8/18/2020
Del Mar-Mira Mesa,815.9,477.2,8/18/2020
East Region,5586.0,1142.9,8/18/2020
El Cajon,1900.4,1436.1,8/18/2020
Elliott-Navajo,518.6,541.6,8/18/2020
Escondido,1635.5,933.1,8/18/2020
Fallbrook,398.4,803.6,8/18/2020
Harbison Crest,185.9,1227.2,8/18/2020
Harbison Crest-El Cajon,2086.3,1414.6,8/18/2020
Jamul,254.0,1340.3,8/18/2020
Kearny Mesa,1281.6,749.5,8/18/2020
La Mesa,538.3,855.5,8/18/2020
Laguna-Pine Valley,19.0,331.5,8/18/2020
Lakeside,516.1,857.7,8/18/2020
Lemon Grove,453.8,1464.6,8/18/2020
Mid-City,2256.0,1337.2,8/18/2020
Miramar,44.6,608.4,8/18/2020
Mountain Empire,82.5,1002.6,8/18/2020
National City,1334.2,2161.6,8/18/2020
North Central Region,3988.0,596.1,8/18/2020
North Coastal Region,3404.0,607.2,8/18/2020
North County,7653.0,650.5,8/18/2020
North Inland Region,4249.0,690.0,8/18/2020
North San Diego,476.4,390.7,8/18/2020
Oceanside,1257.2,741.8,8/18/2020
Palomar-Julian,32.5,415.3,8/18/2020
Pauma,105.1,1244.9,8/18/2020
Pendleton,68.0,164.7,8/18/2020
Peninsula,441.5,622.5,8/18/2020
Poway,377.7,417.2,8/18/2020
Ramona,238.8,666.2,8/18/2020
San Diego County,35376.0,1055.4,8/18/2020
San Dieguito,456.3,448.8,8/18/2020
San Marcos,814.4,788.0,8/18/2020
Santee,348.2,627.3,8/18/2020
South Bay,3684.3,2791.5,8/18/2020
South Region,9919.0,1973.8,8/18/2020
Southeastern San Diego,2892.4,2017.0,8/18/2020
Spring Valley,1257.2,1485.6,8/18/2020
Supervisorial District 1,12394.2,1971.9,8/18/2020
Supervisorial District 2,6659.3,1011.9,8/18/2020
Supervisorial District 3,3791.2,562.4,8/18/2020
Supervisorial District 4,7145.6,1002.2,8/18/2020
Supervisorial District 5,4606.7,679.4,8/18/2020
Sweetwater,2210.5,1443.8,8/18/2020
Unincorporated,4758.1,922.7,8/18/2020
University,222.4,306.6,8/18/2020
Valley Center,169.0,728.3,8/18/2020
Vista,926.4,863.7,8/18/2020
