Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,99.6,616.6,9/14/2020
Anza-Borrego Springs,18.1,346.6,9/14/2020
Carlsbad,780.6,617.2,9/14/2020
Central Region,9521.0,1848.2,9/14/2020
Central San Diego,3131.0,1484.6,9/14/2020
Chula Vista,2900.5,2338.0,9/14/2020
City of Carlsbad,677.3,587.7,9/14/2020
City of Chula Vista,5427.0,1999.3,9/14/2020
City of Coronado,173.0,714.9,9/14/2020
City of Del Mar,23.8,537.6,9/14/2020
City of El Cajon,1773.5,1676.9,9/14/2020
City of Encinitas,350.0,552.4,9/14/2020
City of Escondido,1875.8,1228.0,9/14/2020
City of Imperial Beach,539.0,1963.7,9/14/2020
City of La Mesa,632.7,1040.8,9/14/2020
City of Lemon Grove,445.0,1635.5,9/14/2020
City of National City,1547.3,2486.7,9/14/2020
City of Oceanside,1702.7,956.7,9/14/2020
City of Poway,276.3,549.2,9/14/2020
City of San Diego,18608.5,1310.0,9/14/2020
City of San Marcos,973.2,991.1,9/14/2020
City of Santee,430.8,737.8,9/14/2020
City of Solana Beach,55.2,395.9,9/14/2020
City of Vista,1059.6,1039.2,9/14/2020
Coastal,788.4,906.4,9/14/2020
Coronado,173.0,714.9,9/14/2020
Del Mar-Mira Mesa,957.9,560.2,9/14/2020
East Region,6558.0,1341.8,9/14/2020
El Cajon,2171.6,1641.1,9/14/2020
Elliott-Navajo,653.5,682.4,9/14/2020
Escondido,2081.1,1187.2,9/14/2020
Fallbrook,506.6,1021.9,9/14/2020
Harbison Crest,215.8,1424.5,9/14/2020
Harbison Crest-El Cajon,2387.4,1618.8,9/14/2020
Jamul,304.3,1605.5,9/14/2020
Kearny Mesa,1464.2,856.2,9/14/2020
La Mesa,655.6,1041.8,9/14/2020
Laguna-Pine Valley,22.1,386.5,9/14/2020
Lakeside,619.5,1029.5,9/14/2020
Lemon Grove,529.2,1708.0,9/14/2020
Mid-City,3211.3,1903.4,9/14/2020
Miramar,51.7,704.9,9/14/2020
Mountain Empire,102.3,1243.4,9/14/2020
National City,1542.1,2498.4,9/14/2020
North Central Region,4682.0,699.9,9/14/2020
North Coastal Region,4303.0,767.5,9/14/2020
North County,9715.0,825.8,9/14/2020
North Inland Region,5412.0,878.9,9/14/2020
North San Diego,595.1,488.0,9/14/2020
Oceanside,1661.4,980.3,9/14/2020
Palomar-Julian,37.3,476.9,9/14/2020
Pauma,134.7,1596.2,9/14/2020
Pendleton,98.0,237.4,9/14/2020
Peninsula,520.2,733.6,9/14/2020
Poway,489.1,540.2,9/14/2020
Ramona,310.0,864.9,9/14/2020
San Diego County,43181.0,1288.3,9/14/2020
San Dieguito,547.3,538.3,9/14/2020
San Marcos,1059.3,1025.0,9/14/2020
Santee,418.3,753.6,9/14/2020
South Bay,4412.4,3343.2,9/14/2020
South Region,11855.0,2359.0,9/14/2020
Southeastern San Diego,3329.5,2321.8,9/14/2020
Spring Valley,1478.7,1747.4,9/14/2020
Supervisorial District 1,14712.9,2340.8,9/14/2020
Supervisorial District 2,8145.8,1237.8,9/14/2020
Supervisorial District 3,4665.8,692.2,9/14/2020
Supervisorial District 4,8922.9,1251.5,9/14/2020
Supervisorial District 5,5883.6,867.7,9/14/2020
Sweetwater,2637.7,1722.9,9/14/2020
Unincorporated,5760.3,1117.1,9/14/2020
University,265.1,365.4,9/14/2020
Valley Center,209.8,904.2,9/14/2020
Vista,1147.0,1069.3,9/14/2020
