Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,115.8,717.1,10/5/2020
Anza-Borrego Springs,18.8,359.3,10/5/2020
Carlsbad,865.5,684.3,10/5/2020
Central Region,10780.0,2092.6,10/5/2020
Central San Diego,3545.0,1680.9,10/5/2020
Chula Vista,3307.3,2665.9,10/5/2020
City of Carlsbad,741.7,643.6,10/5/2020
City of Chula Vista,6226.7,2293.9,10/5/2020
City of Coronado,189.0,781.0,10/5/2020
City of Del Mar,26.3,594.1,10/5/2020
City of El Cajon,1939.2,1833.5,10/5/2020
City of Encinitas,402.2,634.7,10/5/2020
City of Escondido,2136.6,1398.7,10/5/2020
City of Imperial Beach,617.0,2247.9,10/5/2020
City of La Mesa,698.3,1148.7,10/5/2020
City of Lemon Grove,492.0,1808.3,10/5/2020
City of National City,1672.3,2687.6,10/5/2020
City of Oceanside,1978.0,1111.4,10/5/2020
City of Poway,324.2,644.4,10/5/2020
City of San Diego,21139.7,1488.2,10/5/2020
City of San Marcos,1094.3,1114.4,10/5/2020
City of Santee,523.0,895.8,10/5/2020
City of Solana Beach,59.7,428.6,10/5/2020
City of Vista,1213.2,1189.8,10/5/2020
Coastal,973.1,1118.8,10/5/2020
Coronado,189.0,781.0,10/5/2020
Del Mar-Mira Mesa,1073.5,627.8,10/5/2020
East Region,7265.0,1486.5,10/5/2020
El Cajon,2375.0,1794.7,10/5/2020
Elliott-Navajo,741.0,773.7,10/5/2020
Escondido,2367.8,1350.8,10/5/2020
Fallbrook,563.3,1136.3,10/5/2020
Harbison Crest,236.8,1562.8,10/5/2020
Harbison Crest-El Cajon,2611.7,1770.9,10/5/2020
Jamul,344.8,1819.3,10/5/2020
Kearny Mesa,1680.7,982.9,10/5/2020
La Mesa,723.4,1149.5,10/5/2020
Laguna-Pine Valley,22.3,389.9,10/5/2020
Lakeside,693.3,1152.1,10/5/2020
Lemon Grove,584.9,1887.8,10/5/2020
Mid-City,3740.1,2216.8,10/5/2020
Miramar,57.2,779.3,10/5/2020
Mountain Empire,117.6,1428.9,10/5/2020
National City,1666.2,2699.4,10/5/2020
North Central Region,5421.0,810.4,10/5/2020
North Coastal Region,4902.0,874.4,10/5/2020
North County,11041.0,938.5,10/5/2020
North Inland Region,6139.0,997.0,10/5/2020
North San Diego,671.1,550.4,10/5/2020
Oceanside,1926.9,1136.9,10/5/2020
Palomar-Julian,47.4,605.2,10/5/2020
Pauma,141.6,1677.4,10/5/2020
Pendleton,96.0,232.5,10/5/2020
Peninsula,603.8,851.4,10/5/2020
Poway,558.0,616.2,10/5/2020
Ramona,362.2,1010.6,10/5/2020
San Diego County,48821.0,1456.6,10/5/2020
San Dieguito,622.1,611.9,10/5/2020
San Marcos,1195.0,1156.3,10/5/2020
Santee,505.0,909.9,10/5/2020
South Bay,4951.9,3752.0,10/5/2020
South Region,13377.0,2661.9,10/5/2020
Southeastern San Diego,3669.3,2558.8,10/5/2020
Spring Valley,1619.5,1913.7,10/5/2020
Supervisorial District 1,16515.3,2627.5,10/5/2020
Supervisorial District 2,9141.9,1389.1,10/5/2020
Supervisorial District 3,5275.6,782.6,10/5/2020
Supervisorial District 4,10287.7,1442.9,10/5/2020
Supervisorial District 5,6663.4,982.7,10/5/2020
Sweetwater,3039.6,1985.4,10/5/2020
Unincorporated,6410.4,1243.2,10/5/2020
University,316.0,435.5,10/5/2020
Valley Center,243.5,1049.6,10/5/2020
Vista,1312.7,1223.8,10/5/2020
