Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,76.1,470.9,8/10/2020
Anza-Borrego Springs,17.8,339.9,8/10/2020
Carlsbad,596.5,471.6,8/10/2020
Central Region,7032.0,1365.1,8/10/2020
Central San Diego,2310.5,1095.5,8/10/2020
Chula Vista,2242.1,1807.2,8/10/2020
City of Carlsbad,531.3,461.0,8/10/2020
City of Chula Vista,4231.2,1558.7,8/10/2020
City of Coronado,153.0,632.3,8/10/2020
City of Del Mar,18.8,424.4,8/10/2020
City of El Cajon,1463.2,1383.5,8/10/2020
City of Encinitas,271.8,428.9,8/10/2020
City of Escondido,1360.3,890.5,8/10/2020
City of Imperial Beach,423.0,1541.1,8/10/2020
City of La Mesa,503.7,828.5,8/10/2020
City of Lemon Grove,359.0,1319.5,8/10/2020
City of National City,1268.1,2038.0,8/10/2020
City of Oceanside,1168.9,656.8,8/10/2020
City of Poway,206.5,410.4,8/10/2020
City of San Diego,14238.1,1002.3,8/10/2020
City of San Marcos,674.2,686.6,8/10/2020
City of Santee,331.2,567.3,8/10/2020
City of Solana Beach,46.1,330.7,8/10/2020
City of Vista,795.7,780.5,8/10/2020
Coastal,666.7,766.5,8/10/2020
Coronado,153.0,632.3,8/10/2020
Del Mar-Mira Mesa,771.1,450.9,8/10/2020
East Region,5253.0,1074.8,8/10/2020
El Cajon,1785.5,1349.3,8/10/2020
Elliott-Navajo,495.2,517.1,8/10/2020
Escondido,1501.6,856.7,8/10/2020
Fallbrook,361.3,728.9,8/10/2020
Harbison Crest,172.3,1137.1,8/10/2020
Harbison Crest-El Cajon,1957.8,1327.5,8/10/2020
Jamul,241.3,1273.2,8/10/2020
Kearny Mesa,1224.4,716.0,8/10/2020
La Mesa,519.3,825.2,8/10/2020
Laguna-Pine Valley,18.7,327.3,8/10/2020
Lakeside,469.8,780.7,8/10/2020
Lemon Grove,428.1,1381.6,8/10/2020
Mid-City,2108.4,1249.7,8/10/2020
Miramar,42.7,581.7,8/10/2020
Mountain Empire,75.6,918.4,8/10/2020
National City,1264.4,2048.5,8/10/2020
North Central Region,3797.0,567.6,8/10/2020
North Coastal Region,3156.0,562.9,8/10/2020
North County,7047.0,599.0,8/10/2020
North Inland Region,3891.0,631.9,8/10/2020
North San Diego,454.9,373.1,8/10/2020
Oceanside,1149.7,678.4,8/10/2020
Palomar-Julian,18.9,241.5,8/10/2020
Pauma,95.6,1132.5,8/10/2020
Pendleton,64.0,155.0,8/10/2020
Peninsula,411.0,579.6,8/10/2020
Poway,355.6,392.7,8/10/2020
Ramona,204.4,570.2,8/10/2020
San Diego County,33157.0,989.2,8/10/2020
San Dieguito,427.9,420.9,8/10/2020
San Marcos,743.9,719.8,8/10/2020
Santee,321.6,579.5,8/10/2020
South Bay,3440.8,2607.0,8/10/2020
South Region,9321.0,1854.8,8/10/2020
Southeastern San Diego,2726.8,1901.5,8/10/2020
Spring Valley,1188.7,1404.6,8/10/2020
Supervisorial District 1,11666.2,1856.1,8/10/2020
Supervisorial District 2,6248.8,949.5,8/10/2020
Supervisorial District 3,3549.2,526.5,8/10/2020
Supervisorial District 4,6754.9,947.4,8/10/2020
Supervisorial District 5,4230.9,624.0,8/10/2020
Sweetwater,2078.4,1357.6,8/10/2020
Unincorporated,4405.9,854.4,8/10/2020
University,212.8,293.3,8/10/2020
Valley Center,152.8,658.6,8/10/2020
Vista,859.9,801.7,8/10/2020
