Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,176.2,1090.6,11/16/2020
Anza-Borrego Springs,24.1,460.5,11/16/2020
Carlsbad,1218.4,963.3,11/16/2020
Central Region,13755.0,2670.1,11/16/2020
Central San Diego,4702.3,2229.7,11/16/2020
Chula Vista,4348.8,3505.4,11/16/2020
City of Carlsbad,1031.7,895.1,11/16/2020
City of Chula Vista,8261.1,3043.4,11/16/2020
City of Coronado,255.0,1053.8,11/16/2020
City of Del Mar,38.8,877.1,11/16/2020
City of El Cajon,2817.3,2663.9,11/16/2020
City of Encinitas,597.4,942.9,11/16/2020
City of Escondido,2961.0,1938.5,11/16/2020
City of Imperial Beach,811.0,2954.7,11/16/2020
City of La Mesa,912.6,1501.3,11/16/2020
City of Lemon Grove,654.0,2403.7,11/16/2020
City of National City,2128.0,3419.9,11/16/2020
City of Oceanside,2763.1,1552.5,11/16/2020
City of Poway,460.9,916.0,11/16/2020
City of San Diego,27948.8,1967.5,11/16/2020
City of San Marcos,1505.2,1532.8,11/16/2020
City of Santee,753.4,1290.4,11/16/2020
City of Solana Beach,105.5,756.5,11/16/2020
City of Vista,1784.0,1749.7,11/16/2020
Coastal,1371.0,1576.2,11/16/2020
Coronado,255.0,1053.8,11/16/2020
Del Mar-Mira Mesa,1506.7,881.2,11/16/2020
East Region,10304.0,2108.3,11/16/2020
El Cajon,3459.2,2614.1,11/16/2020
Elliott-Navajo,1074.3,1121.8,11/16/2020
Escondido,3300.5,1882.9,11/16/2020
Fallbrook,744.8,1502.3,11/16/2020
Harbison Crest,345.9,2283.2,11/16/2020
Harbison Crest-El Cajon,3805.2,2580.1,11/16/2020
Jamul,490.3,2587.1,11/16/2020
Kearny Mesa,2368.8,1385.2,11/16/2020
La Mesa,946.0,1503.3,11/16/2020
Laguna-Pine Valley,34.8,609.0,11/16/2020
Lakeside,999.9,1661.7,11/16/2020
Lemon Grove,774.1,2498.2,11/16/2020
Mid-City,4633.4,2746.3,11/16/2020
Miramar,76.2,1038.5,11/16/2020
Mountain Empire,228.3,2774.3,11/16/2020
National City,2118.8,3432.7,11/16/2020
North Central Region,7620.0,1139.1,11/16/2020
North Coastal Region,6999.0,1248.4,11/16/2020
North County,15569.0,1323.4,11/16/2020
North Inland Region,8570.0,1391.8,11/16/2020
North San Diego,934.1,766.0,11/16/2020
Oceanside,2691.4,1588.0,11/16/2020
Palomar-Julian,64.7,827.2,11/16/2020
Pauma,177.0,2097.1,11/16/2020
Pendleton,120.0,290.7,11/16/2020
Peninsula,834.2,1176.4,11/16/2020
Poway,788.4,870.7,11/16/2020
Ramona,597.2,1666.0,11/16/2020
San Diego County,66319.0,1978.6,11/16/2020
San Dieguito,933.0,917.7,11/16/2020
San Marcos,1645.5,1592.2,11/16/2020
Santee,727.4,1310.5,11/16/2020
South Bay,6521.1,4940.9,11/16/2020
South Region,17628.0,3507.8,11/16/2020
Southeastern San Diego,4666.1,3253.9,11/16/2020
Spring Valley,2213.9,2616.0,11/16/2020
Supervisorial District 1,21564.6,3430.9,11/16/2020
Supervisorial District 2,12881.0,1957.3,11/16/2020
Supervisorial District 3,7440.4,1103.8,11/16/2020
Supervisorial District 4,13684.8,1919.3,11/16/2020
Supervisorial District 5,9305.2,1372.4,11/16/2020
Sweetwater,4077.6,2663.4,11/16/2020
Unincorporated,9087.2,1762.3,11/16/2020
University,432.2,595.8,11/16/2020
Valley Center,341.8,1473.0,11/16/2020
Vista,1912.5,1783.0,11/16/2020
