Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,115.8,717.1,10/4/2020
Anza-Borrego Springs,18.7,357.5,10/4/2020
Carlsbad,860.3,680.2,10/4/2020
Central Region,10749.0,2086.6,10/4/2020
Central San Diego,3534.1,1675.7,10/4/2020
Chula Vista,3297.6,2658.0,10/4/2020
City of Carlsbad,736.7,639.2,10/4/2020
City of Chula Vista,6207.8,2286.9,10/4/2020
City of Coronado,189.0,781.0,10/4/2020
City of Del Mar,26.3,594.1,10/4/2020
City of El Cajon,1934.7,1829.3,10/4/2020
City of Encinitas,399.3,630.2,10/4/2020
City of Escondido,2127.3,1392.6,10/4/2020
City of Imperial Beach,615.0,2240.6,10/4/2020
City of La Mesa,696.1,1145.1,10/4/2020
City of Lemon Grove,490.0,1800.9,10/4/2020
City of National City,1668.4,2681.4,10/4/2020
City of Oceanside,1972.0,1108.0,10/4/2020
City of Poway,322.2,640.4,10/4/2020
City of San Diego,21056.0,1482.3,10/4/2020
City of San Marcos,1091.4,1111.5,10/4/2020
City of Santee,519.0,889.0,10/4/2020
City of Solana Beach,60.7,435.7,10/4/2020
City of Vista,1207.0,1183.8,10/4/2020
Coastal,964.4,1108.7,10/4/2020
Coronado,189.0,781.0,10/4/2020
Del Mar-Mira Mesa,1068.7,625.0,10/4/2020
East Region,7244.0,1482.2,10/4/2020
El Cajon,2369.5,1790.6,10/4/2020
Elliott-Navajo,737.6,770.2,10/4/2020
Escondido,2357.7,1345.1,10/4/2020
Fallbrook,562.3,1134.3,10/4/2020
Harbison Crest,236.5,1560.8,10/4/2020
Harbison Crest-El Cajon,2606.0,1767.0,10/4/2020
Jamul,343.8,1813.9,10/4/2020
Kearny Mesa,1671.8,977.7,10/4/2020
La Mesa,721.0,1145.7,10/4/2020
Laguna-Pine Valley,22.3,389.1,10/4/2020
Lakeside,692.7,1151.1,10/4/2020
Lemon Grove,582.9,1881.1,10/4/2020
Mid-City,3726.5,2208.8,10/4/2020
Miramar,57.0,777.0,10/4/2020
Mountain Empire,117.6,1428.9,10/4/2020
National City,1662.3,2693.1,10/4/2020
North Central Region,5391.0,805.9,10/4/2020
North Coastal Region,4882.0,870.8,10/4/2020
North County,10994.0,934.5,10/4/2020
North Inland Region,6112.0,992.6,10/4/2020
North San Diego,666.3,546.5,10/4/2020
Oceanside,1921.1,1133.5,10/4/2020
Palomar-Julian,47.3,604.0,10/4/2020
Pauma,141.7,1679.3,10/4/2020
Pendleton,96.0,232.5,10/4/2020
Peninsula,600.9,847.3,10/4/2020
Poway,553.4,611.1,10/4/2020
Ramona,359.3,1002.4,10/4/2020
San Diego County,48660.0,1451.8,10/4/2020
San Dieguito,620.3,610.2,10/4/2020
San Marcos,1191.6,1153.0,10/4/2020
Santee,501.4,903.3,10/4/2020
South Bay,4933.2,3737.8,10/4/2020
South Region,13335.0,2653.5,10/4/2020
Southeastern San Diego,3662.2,2553.8,10/4/2020
Spring Valley,1613.6,1906.7,10/4/2020
Supervisorial District 1,16465.4,2619.6,10/4/2020
Supervisorial District 2,9111.4,1384.5,10/4/2020
Supervisorial District 3,5250.3,778.9,10/4/2020
Supervisorial District 4,10244.7,1436.9,10/4/2020
Supervisorial District 5,6641.2,979.5,10/4/2020
Sweetwater,3030.7,1979.6,10/4/2020
Unincorporated,6393.9,1240.0,10/4/2020
University,315.7,435.2,10/4/2020
Valley Center,243.2,1048.0,10/4/2020
Vista,1305.1,1216.7,10/4/2020
