Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,133.5,826.5,10/29/2020
Anza-Borrego Springs,22.6,433.1,10/29/2020
Carlsbad,1028.4,813.1,10/29/2020
Central Region,12001.0,2329.7,10/29/2020
Central San Diego,4013.2,1902.9,10/29/2020
Chula Vista,3809.8,3071.0,10/29/2020
City of Carlsbad,882.1,765.3,10/29/2020
City of Chula Vista,7180.6,2645.3,10/29/2020
City of Coronado,219.0,905.0,10/29/2020
City of Del Mar,32.9,742.7,10/29/2020
City of El Cajon,2250.4,2127.8,10/29/2020
City of Encinitas,499.6,788.5,10/29/2020
City of Escondido,2512.2,1644.6,10/29/2020
City of Imperial Beach,703.0,2561.2,10/29/2020
City of La Mesa,783.5,1288.9,10/29/2020
City of Lemon Grove,538.0,1977.4,10/29/2020
City of National City,1917.5,3081.7,10/29/2020
City of Oceanside,2295.5,1289.8,10/29/2020
City of Poway,391.1,777.2,10/29/2020
City of San Diego,24107.5,1697.1,10/29/2020
City of San Marcos,1274.6,1298.0,10/29/2020
City of Santee,613.5,1050.8,10/29/2020
City of Solana Beach,80.2,575.1,10/29/2020
City of Vista,1452.4,1424.5,10/29/2020
Coastal,1130.9,1300.2,10/29/2020
Coronado,219.0,905.0,10/29/2020
Del Mar-Mira Mesa,1262.9,738.6,10/29/2020
East Region,8449.0,1728.7,10/29/2020
El Cajon,2767.6,2091.4,10/29/2020
Elliott-Navajo,905.9,945.9,10/29/2020
Escondido,2786.5,1589.7,10/29/2020
Fallbrook,638.5,1288.0,10/29/2020
Harbison Crest,278.8,1840.3,10/29/2020
Harbison Crest-El Cajon,3046.4,2065.6,10/29/2020
Jamul,409.0,2157.8,10/29/2020
Kearny Mesa,1993.1,1165.5,10/29/2020
La Mesa,812.2,1290.6,10/29/2020
Laguna-Pine Valley,27.7,483.9,10/29/2020
Lakeside,811.8,1349.0,10/29/2020
Lemon Grove,643.2,2075.8,10/29/2020
Mid-City,4102.2,2431.4,10/29/2020
Miramar,64.1,873.4,10/29/2020
Mountain Empire,165.3,2008.7,10/29/2020
National City,1910.1,3094.5,10/29/2020
North Central Region,6411.0,958.3,10/29/2020
North Coastal Region,5819.0,1037.9,10/29/2020
North County,12983.0,1103.6,10/29/2020
North Inland Region,7164.0,1163.4,10/29/2020
North San Diego,780.2,639.8,10/29/2020
Oceanside,2239.0,1321.1,10/29/2020
Palomar-Julian,56.1,716.1,10/29/2020
Pauma,154.2,1826.9,10/29/2020
Pendleton,116.0,281.0,10/29/2020
Peninsula,721.8,1017.8,10/29/2020
Poway,664.9,734.3,10/29/2020
Ramona,433.5,1209.3,10/29/2020
San Diego County,56369.0,1681.8,10/29/2020
San Dieguito,773.1,760.4,10/29/2020
San Marcos,1392.1,1347.1,10/29/2020
Santee,592.0,1066.6,10/29/2020
South Bay,5680.4,4303.9,10/29/2020
South Region,15395.0,3063.5,10/29/2020
Southeastern San Diego,4095.2,2855.8,10/29/2020
Spring Valley,1888.8,2231.9,10/29/2020
Supervisorial District 1,18881.0,3003.9,10/29/2020
Supervisorial District 2,10630.8,1615.4,10/29/2020
Supervisorial District 3,6235.5,925.0,10/29/2020
Supervisorial District 4,11711.6,1642.6,10/29/2020
Supervisorial District 5,7780.1,1147.4,10/29/2020
Sweetwater,3514.0,2295.3,10/29/2020
Unincorporated,7505.4,1455.5,10/29/2020
University,368.9,508.5,10/29/2020
Valley Center,272.6,1174.9,10/29/2020
Vista,1560.2,1454.5,10/29/2020
