Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,128.9,798.1,10/26/2020
Anza-Borrego Springs,21.9,418.9,10/26/2020
Carlsbad,998.0,789.1,10/26/2020
Central Region,11792.0,2289.1,10/26/2020
Central San Diego,3919.2,1858.3,10/26/2020
Chula Vista,3752.4,3024.7,10/26/2020
City of Carlsbad,853.8,740.8,10/26/2020
City of Chula Vista,7076.6,2607.0,10/26/2020
City of Coronado,216.0,892.6,10/26/2020
City of Del Mar,31.9,721.5,10/26/2020
City of El Cajon,2194.4,2074.9,10/26/2020
City of Encinitas,484.5,764.6,10/26/2020
City of Escondido,2458.4,1609.4,10/26/2020
City of Imperial Beach,693.0,2524.8,10/26/2020
City of La Mesa,766.1,1260.1,10/26/2020
City of Lemon Grove,528.0,1940.6,10/26/2020
City of National City,1883.5,3027.0,10/26/2020
City of Oceanside,2246.4,1262.2,10/26/2020
City of Poway,381.1,757.4,10/26/2020
City of San Diego,23639.2,1664.2,10/26/2020
City of San Marcos,1245.8,1268.7,10/26/2020
City of Santee,603.5,1033.6,10/26/2020
City of Solana Beach,76.0,545.0,10/26/2020
City of Vista,1421.4,1394.1,10/26/2020
Coastal,1110.9,1277.2,10/26/2020
Coronado,216.0,892.6,10/26/2020
Del Mar-Mira Mesa,1228.7,718.6,10/26/2020
East Region,8253.0,1688.6,10/26/2020
El Cajon,2698.3,2039.1,10/26/2020
Elliott-Navajo,885.5,924.6,10/26/2020
Escondido,2725.3,1554.8,10/26/2020
Fallbrook,620.1,1250.7,10/26/2020
Harbison Crest,272.6,1798.9,10/26/2020
Harbison Crest-El Cajon,2970.9,2014.4,10/26/2020
Jamul,397.5,2097.3,10/26/2020
Kearny Mesa,1944.4,1137.1,10/26/2020
La Mesa,794.2,1262.0,10/26/2020
Laguna-Pine Valley,27.3,478.0,10/26/2020
Lakeside,794.4,1320.1,10/26/2020
Lemon Grove,631.0,2036.4,10/26/2020
Mid-City,4045.7,2398.0,10/26/2020
Miramar,62.6,853.7,10/26/2020
Mountain Empire,156.3,1899.5,10/26/2020
National City,1876.3,3039.8,10/26/2020
North Central Region,6258.0,935.5,10/26/2020
North Coastal Region,5675.0,1012.2,10/26/2020
North County,12668.0,1076.8,10/26/2020
North Inland Region,6993.0,1135.7,10/26/2020
North San Diego,761.4,624.4,10/26/2020
Oceanside,2190.5,1292.5,10/26/2020
Palomar-Julian,54.3,694.1,10/26/2020
Pauma,150.2,1779.8,10/26/2020
Pendleton,111.0,268.9,10/26/2020
Peninsula,700.1,987.3,10/26/2020
Poway,645.1,712.4,10/26/2020
Ramona,418.7,1168.2,10/26/2020
San Diego County,55210.0,1647.2,10/26/2020
San Dieguito,749.9,737.6,10/26/2020
San Marcos,1362.2,1318.1,10/26/2020
Santee,582.0,1048.6,10/26/2020
South Bay,5583.6,4230.5,10/26/2020
South Region,15148.0,3014.3,10/26/2020
Southeastern San Diego,4032.5,2812.1,10/26/2020
Spring Valley,1849.7,2185.7,10/26/2020
Supervisorial District 1,18596.7,2958.7,10/26/2020
Supervisorial District 2,10388.2,1578.5,10/26/2020
Supervisorial District 3,6080.4,902.0,10/26/2020
Supervisorial District 4,11456.5,1606.8,10/26/2020
Supervisorial District 5,7597.1,1120.4,10/26/2020
Sweetwater,3463.9,2262.6,10/26/2020
Unincorporated,7319.5,1419.5,10/26/2020
University,362.9,500.3,10/26/2020
Valley Center,268.2,1156.1,10/26/2020
Vista,1525.1,1421.8,10/26/2020
