Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,122.5,758.5,10/20/2020
Anza-Borrego Springs,21.7,414.4,10/20/2020
Carlsbad,955.8,755.7,10/20/2020
Central Region,11486.0,2229.7,10/20/2020
Central San Diego,3794.7,1799.3,10/20/2020
Chula Vista,3617.5,2915.9,10/20/2020
City of Carlsbad,820.2,711.6,10/20/2020
City of Chula Vista,6825.2,2514.4,10/20/2020
City of Coronado,214.0,884.3,10/20/2020
City of Del Mar,30.1,679.0,10/20/2020
City of El Cajon,2096.8,1982.5,10/20/2020
City of Encinitas,459.2,724.7,10/20/2020
City of Escondido,2357.4,1543.3,10/20/2020
City of Imperial Beach,672.0,2448.3,10/20/2020
City of La Mesa,745.6,1226.4,10/20/2020
City of Lemon Grove,514.0,1889.2,10/20/2020
City of National City,1831.3,2943.2,10/20/2020
City of Oceanside,2159.3,1213.2,10/20/2020
City of Poway,364.1,723.7,10/20/2020
City of San Diego,22900.2,1612.1,10/20/2020
City of San Marcos,1187.2,1209.0,10/20/2020
City of Santee,570.3,976.7,10/20/2020
City of Solana Beach,72.6,520.5,10/20/2020
City of Vista,1355.1,1329.0,10/20/2020
Coastal,1082.1,1244.1,10/20/2020
Coronado,214.0,884.3,10/20/2020
Del Mar-Mira Mesa,1182.8,691.7,10/20/2020
East Region,7916.0,1619.7,10/20/2020
El Cajon,2575.0,1945.9,10/20/2020
Elliott-Navajo,838.0,875.0,10/20/2020
Escondido,2612.6,1490.5,10/20/2020
Fallbrook,607.9,1226.2,10/20/2020
Harbison Crest,258.1,1703.5,10/20/2020
Harbison Crest-El Cajon,2833.1,1921.0,10/20/2020
Jamul,382.7,2019.1,10/20/2020
Kearny Mesa,1869.7,1093.4,10/20/2020
La Mesa,772.8,1228.0,10/20/2020
Laguna-Pine Valley,22.5,394.1,10/20/2020
Lakeside,758.0,1259.6,10/20/2020
Lemon Grove,614.4,1983.0,10/20/2020
Mid-City,3961.1,2347.8,10/20/2020
Miramar,61.1,832.7,10/20/2020
Mountain Empire,140.0,1700.9,10/20/2020
National City,1824.4,2955.7,10/20/2020
North Central Region,6032.0,901.7,10/20/2020
North Coastal Region,5432.0,968.9,10/20/2020
North County,12151.0,1032.9,10/20/2020
North Inland Region,6719.0,1091.2,10/20/2020
North San Diego,729.8,598.5,10/20/2020
Oceanside,2106.8,1243.1,10/20/2020
Palomar-Julian,52.5,670.2,10/20/2020
Pauma,145.8,1727.4,10/20/2020
Pendleton,106.0,256.8,10/20/2020
Peninsula,678.5,956.8,10/20/2020
Poway,618.6,683.1,10/20/2020
Ramona,405.8,1132.1,10/20/2020
San Diego County,53263.0,1589.1,10/20/2020
San Dieguito,712.0,700.3,10/20/2020
San Marcos,1298.3,1256.2,10/20/2020
Santee,550.6,992.1,10/20/2020
South Bay,5389.2,4083.3,10/20/2020
South Region,14635.0,2912.2,10/20/2020
Southeastern San Diego,3929.7,2740.4,10/20/2020
Spring Valley,1794.4,2120.4,10/20/2020
Supervisorial District 1,17995.8,2863.1,10/20/2020
Supervisorial District 2,9974.8,1515.7,10/20/2020
Supervisorial District 3,5835.8,865.7,10/20/2020
Supervisorial District 4,11118.9,1559.5,10/20/2020
Supervisorial District 5,7294.7,1075.8,10/20/2020
Sweetwater,3342.7,2183.4,10/20/2020
Unincorporated,7045.7,1366.4,10/20/2020
University,351.3,484.2,10/20/2020
Valley Center,260.2,1121.2,10/20/2020
Vista,1458.4,1359.6,10/20/2020
