Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,87.9,544.4,8/31/2020
Anza-Borrego Springs,18.1,346.6,8/31/2020
Carlsbad,696.3,550.5,8/31/2020
Central Region,8134.0,1579.0,8/31/2020
Central San Diego,2665.8,1264.0,8/31/2020
Chula Vista,2645.6,2132.5,8/31/2020
City of Carlsbad,607.6,527.2,8/31/2020
City of Chula Vista,4958.2,1826.6,8/31/2020
City of Coronado,163.0,673.6,8/31/2020
City of Del Mar,21.3,481.0,8/31/2020
City of El Cajon,1656.1,1565.9,8/31/2020
City of Encinitas,321.2,506.9,8/31/2020
City of Escondido,1695.4,1109.9,8/31/2020
City of Imperial Beach,490.0,1785.2,8/31/2020
City of La Mesa,584.8,962.0,8/31/2020
City of Lemon Grove,409.0,1503.2,8/31/2020
City of National City,1450.4,2331.0,8/31/2020
City of Oceanside,1480.4,831.8,8/31/2020
City of Poway,237.4,471.9,8/31/2020
City of San Diego,16444.0,1157.6,8/31/2020
City of San Marcos,850.3,865.9,8/31/2020
City of Santee,390.6,668.9,8/31/2020
City of Solana Beach,52.6,377.7,8/31/2020
City of Vista,955.6,937.2,8/31/2020
Coastal,736.4,846.6,8/31/2020
Coronado,163.0,673.6,8/31/2020
Del Mar-Mira Mesa,876.8,512.8,8/31/2020
East Region,6075.0,1243.0,8/31/2020
El Cajon,2026.2,1531.2,8/31/2020
Elliott-Navajo,557.6,582.2,8/31/2020
Escondido,1876.1,1070.3,8/31/2020
Fallbrook,451.9,911.5,8/31/2020
Harbison Crest,199.4,1316.4,8/31/2020
Harbison Crest-El Cajon,2225.6,1509.1,8/31/2020
Jamul,282.4,1489.7,8/31/2020
Kearny Mesa,1372.8,802.8,8/31/2020
La Mesa,605.2,961.6,8/31/2020
Laguna-Pine Valley,19.5,340.7,8/31/2020
Lakeside,568.5,944.7,8/31/2020
Lemon Grove,488.9,1577.9,8/31/2020
Mid-City,2469.6,1463.8,8/31/2020
Miramar,47.5,647.9,8/31/2020
Mountain Empire,92.6,1125.2,8/31/2020
National City,1446.0,2342.6,8/31/2020
North Central Region,4273.0,638.7,8/31/2020
North Coastal Region,3834.0,683.9,8/31/2020
North County,8668.0,736.8,8/31/2020
North Inland Region,4834.0,785.0,8/31/2020
North San Diego,532.5,436.7,8/31/2020
Oceanside,1450.1,855.6,8/31/2020
Palomar-Julian,35.3,451.0,8/31/2020
Pauma,125.0,1481.6,8/31/2020
Pendleton,87.0,210.7,8/31/2020
Peninsula,473.3,667.5,8/31/2020
Poway,413.5,456.6,8/31/2020
Ramona,275.4,768.4,8/31/2020
San Diego County,38871.0,1159.7,8/31/2020
San Dieguito,503.3,495.0,8/31/2020
San Marcos,932.0,901.9,8/31/2020
Santee,379.7,684.2,8/31/2020
South Bay,4064.1,3079.2,8/31/2020
South Region,10905.0,2170.0,8/31/2020
Southeastern San Diego,3132.3,2184.3,8/31/2020
Spring Valley,1378.9,1629.4,8/31/2020
Supervisorial District 1,13580.0,2160.5,8/31/2020
Supervisorial District 2,7260.4,1103.2,8/31/2020
Supervisorial District 3,4220.6,626.1,8/31/2020
Supervisorial District 4,7770.1,1089.8,8/31/2020
Supervisorial District 5,5223.8,770.4,8/31/2020
Sweetwater,2415.5,1577.8,8/31/2020
Unincorporated,5287.1,1025.3,8/31/2020
University,240.4,331.3,8/31/2020
Valley Center,189.2,815.2,8/31/2020
Vista,1033.5,963.5,8/31/2020
