Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,125.3,775.4,10/23/2020
Anza-Borrego Springs,21.8,416.2,10/23/2020
Carlsbad,984.0,778.0,10/23/2020
Central Region,11659.0,2263.3,10/23/2020
Central San Diego,3864.3,1832.3,10/23/2020
Chula Vista,3694.5,2978.0,10/23/2020
City of Carlsbad,842.5,731.0,10/23/2020
City of Chula Vista,6969.0,2567.3,10/23/2020
City of Coronado,215.0,888.5,10/23/2020
City of Del Mar,30.7,693.2,10/23/2020
City of El Cajon,2140.8,2024.2,10/23/2020
City of Encinitas,475.2,750.0,10/23/2020
City of Escondido,2406.9,1575.7,10/23/2020
City of Imperial Beach,683.0,2488.3,10/23/2020
City of La Mesa,755.6,1242.9,10/23/2020
City of Lemon Grove,522.0,1918.6,10/23/2020
City of National City,1862.3,2993.0,10/23/2020
City of Oceanside,2199.3,1235.7,10/23/2020
City of Poway,375.1,745.5,10/23/2020
City of San Diego,23295.8,1640.0,10/23/2020
City of San Marcos,1219.1,1241.5,10/23/2020
City of Santee,588.4,1007.8,10/23/2020
City of Solana Beach,74.7,535.8,10/23/2020
City of Vista,1392.9,1366.1,10/23/2020
Coastal,1097.7,1262.0,10/23/2020
Coronado,215.0,888.5,10/23/2020
Del Mar-Mira Mesa,1206.2,705.4,10/23/2020
East Region,8086.0,1654.5,10/23/2020
El Cajon,2632.6,1989.4,10/23/2020
Elliott-Navajo,864.9,903.2,10/23/2020
Escondido,2666.7,1521.3,10/23/2020
Fallbrook,614.5,1239.4,10/23/2020
Harbison Crest,266.6,1759.7,10/23/2020
Harbison Crest-El Cajon,2899.2,1965.8,10/23/2020
Jamul,389.8,2056.8,10/23/2020
Kearny Mesa,1915.2,1120.0,10/23/2020
La Mesa,783.1,1244.4,10/23/2020
Laguna-Pine Valley,24.5,428.3,10/23/2020
Lakeside,780.6,1297.3,10/23/2020
Lemon Grove,624.0,2013.8,10/23/2020
Mid-City,4009.1,2376.2,10/23/2020
Miramar,61.9,843.2,10/23/2020
Mountain Empire,149.6,1817.5,10/23/2020
National City,1855.3,3005.8,10/23/2020
North Central Region,6157.0,920.4,10/23/2020
North Coastal Region,5564.0,992.4,10/23/2020
North County,12422.0,1055.9,10/23/2020
North Inland Region,6858.0,1113.7,10/23/2020
North San Diego,743.8,610.0,10/23/2020
Oceanside,2144.0,1265.1,10/23/2020
Palomar-Julian,53.3,681.2,10/23/2020
Pauma,148.5,1759.1,10/23/2020
Pendleton,108.0,261.6,10/23/2020
Peninsula,689.7,972.6,10/23/2020
Poway,631.7,697.7,10/23/2020
Ramona,412.8,1151.5,10/23/2020
San Diego County,54314.0,1620.5,10/23/2020
San Dieguito,734.8,722.7,10/23/2020
San Marcos,1333.6,1290.4,10/23/2020
Santee,567.7,1022.8,10/23/2020
South Bay,5483.4,4154.7,10/23/2020
South Region,14912.0,2967.3,10/23/2020
Southeastern San Diego,3988.7,2781.5,10/23/2020
Spring Valley,1819.8,2150.4,10/23/2020
Supervisorial District 1,18320.4,2914.7,10/23/2020
Supervisorial District 2,10192.1,1548.7,10/23/2020
Supervisorial District 3,5953.7,883.2,10/23/2020
Supervisorial District 4,11313.6,1586.8,10/23/2020
Supervisorial District 5,7456.2,1099.7,10/23/2020
Sweetwater,3411.4,2228.3,10/23/2020
Unincorporated,7187.6,1393.9,10/23/2020
University,357.2,492.4,10/23/2020
Valley Center,264.0,1137.9,10/23/2020
Vista,1496.6,1395.2,10/23/2020
