Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,77.0,476.9,8/13/2020
Anza-Borrego Springs,17.0,324.4,8/13/2020
Carlsbad,611.3,483.3,8/13/2020
Central Region,7192.0,1396.1,8/13/2020
Central San Diego,2357.2,1117.7,8/13/2020
Chula Vista,2299.4,1853.5,8/13/2020
City of Carlsbad,544.5,472.5,8/13/2020
City of Chula Vista,4339.0,1598.5,8/13/2020
City of Coronado,152.0,628.1,8/13/2020
City of Del Mar,18.8,424.4,8/13/2020
City of El Cajon,1502.8,1421.0,8/13/2020
City of Encinitas,280.1,442.0,8/13/2020
City of Escondido,1399.8,916.4,8/13/2020
City of Imperial Beach,431.0,1570.2,8/13/2020
City of La Mesa,513.9,845.3,8/13/2020
City of Lemon Grove,369.0,1356.2,8/13/2020
City of National City,1299.4,2088.3,8/13/2020
City of Oceanside,1206.0,677.6,8/13/2020
City of Poway,209.5,416.4,8/13/2020
City of San Diego,14571.0,1025.8,8/13/2020
City of San Marcos,697.9,710.7,8/13/2020
City of Santee,346.3,593.1,8/13/2020
City of Solana Beach,46.1,330.7,8/13/2020
City of Vista,821.0,805.2,8/13/2020
Coastal,672.2,772.8,8/13/2020
Coronado,152.0,628.1,8/13/2020
Del Mar-Mira Mesa,786.7,460.1,8/13/2020
East Region,5405.0,1105.9,8/13/2020
El Cajon,1834.8,1386.5,8/13/2020
Elliott-Navajo,502.3,524.5,8/13/2020
Escondido,1547.5,882.9,8/13/2020
Fallbrook,372.5,751.5,8/13/2020
Harbison Crest,178.0,1174.6,8/13/2020
Harbison Crest-El Cajon,2012.7,1364.7,8/13/2020
Jamul,246.3,1299.7,8/13/2020
Kearny Mesa,1244.3,727.6,8/13/2020
La Mesa,529.6,841.6,8/13/2020
Laguna-Pine Valley,18.9,329.8,8/13/2020
Lakeside,493.3,819.8,8/13/2020
Lemon Grove,440.1,1420.2,8/13/2020
Mid-City,2162.7,1281.9,8/13/2020
Miramar,43.6,594.5,8/13/2020
Mountain Empire,78.6,954.9,8/13/2020
National City,1295.7,2099.2,8/13/2020
North Central Region,3877.0,579.6,8/13/2020
North Coastal Region,3246.0,579.0,8/13/2020
North County,7255.0,616.7,8/13/2020
North Inland Region,4009.0,651.1,8/13/2020
North San Diego,461.5,378.5,8/13/2020
Oceanside,1187.6,700.7,8/13/2020
Palomar-Julian,21.6,276.3,8/13/2020
Pauma,98.2,1164.1,8/13/2020
Pendleton,64.0,155.0,8/13/2020
Peninsula,436.0,614.8,8/13/2020
Poway,364.6,402.7,8/13/2020
Ramona,214.3,597.8,8/13/2020
San Diego County,34065.0,1016.3,8/13/2020
San Dieguito,437.5,430.3,8/13/2020
San Marcos,767.8,742.9,8/13/2020
Santee,336.3,606.0,8/13/2020
South Bay,3535.7,2679.0,8/13/2020
South Region,9559.0,1902.1,8/13/2020
Southeastern San Diego,2787.7,1944.0,8/13/2020
Spring Valley,1217.7,1438.9,8/13/2020
Supervisorial District 1,11946.4,1900.6,8/13/2020
Supervisorial District 2,6424.1,976.2,8/13/2020
Supervisorial District 3,3634.5,539.2,8/13/2020
Supervisorial District 4,6920.0,970.6,8/13/2020
Supervisorial District 5,4362.8,643.4,8/13/2020
Sweetwater,2130.4,1391.6,8/13/2020
Unincorporated,4540.0,880.4,8/13/2020
University,216.3,298.1,8/13/2020
Valley Center,161.5,696.2,8/13/2020
Vista,888.1,827.9,8/13/2020
