Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,87.0,538.6,8/28/2020
Anza-Borrego Springs,18.1,346.6,8/28/2020
Carlsbad,684.2,540.9,8/28/2020
Central Region,7979.0,1548.9,8/28/2020
Central San Diego,2618.0,1241.4,8/28/2020
Chula Vista,2580.4,2080.0,8/28/2020
City of Carlsbad,599.3,520.0,8/28/2020
City of Chula Vista,4845.5,1785.1,8/28/2020
City of Coronado,160.0,661.2,8/28/2020
City of Del Mar,20.7,466.8,8/28/2020
City of El Cajon,1637.2,1548.0,8/28/2020
City of Encinitas,312.8,493.7,8/28/2020
City of Escondido,1649.2,1079.7,8/28/2020
City of Imperial Beach,478.0,1741.5,8/28/2020
City of La Mesa,568.3,934.9,8/28/2020
City of Lemon Grove,402.0,1477.5,8/28/2020
City of National City,1430.5,2298.9,8/28/2020
City of Oceanside,1416.3,795.8,8/28/2020
City of Poway,230.5,458.0,8/28/2020
City of San Diego,16121.8,1135.0,8/28/2020
City of San Marcos,830.3,845.6,8/28/2020
City of Santee,384.5,658.6,8/28/2020
City of Solana Beach,50.5,362.3,8/28/2020
City of Vista,934.0,916.1,8/28/2020
Coastal,721.3,829.3,8/28/2020
Coronado,160.0,661.2,8/28/2020
Del Mar-Mira Mesa,862.2,504.2,8/28/2020
East Region,5966.0,1220.7,8/28/2020
El Cajon,2001.4,1512.4,8/28/2020
Elliott-Navajo,550.8,575.2,8/28/2020
Escondido,1825.1,1041.2,8/28/2020
Fallbrook,436.3,880.0,8/28/2020
Harbison Crest,196.2,1295.1,8/28/2020
Harbison Crest-El Cajon,2197.6,1490.1,8/28/2020
Jamul,277.5,1463.9,8/28/2020
Kearny Mesa,1350.0,789.5,8/28/2020
La Mesa,587.8,934.0,8/28/2020
Laguna-Pine Valley,19.4,339.8,8/28/2020
Lakeside,555.6,923.4,8/28/2020
Lemon Grove,480.4,1550.4,8/28/2020
Mid-City,2414.4,1431.1,8/28/2020
Miramar,46.9,638.6,8/28/2020
Mountain Empire,90.6,1100.9,8/28/2020
National City,1426.2,2310.7,8/28/2020
North Central Region,4195.0,627.1,8/28/2020
North Coastal Region,3720.0,663.5,8/28/2020
North County,8418.0,715.6,8/28/2020
North Inland Region,4698.0,763.0,8/28/2020
North San Diego,514.7,422.1,8/28/2020
Oceanside,1388.7,819.4,8/28/2020
Palomar-Julian,35.3,450.9,8/28/2020
Pauma,121.8,1443.3,8/28/2020
Pendleton,85.0,205.9,8/28/2020
Peninsula,463.2,653.2,8/28/2020
Poway,399.5,441.2,8/28/2020
Ramona,264.6,738.2,8/28/2020
San Diego County,38047.0,1135.1,8/28/2020
San Dieguito,490.0,482.0,8/28/2020
San Marcos,910.2,880.7,8/28/2020
Santee,373.7,673.3,8/28/2020
South Bay,3979.4,3015.1,8/28/2020
South Region,10677.0,2124.6,8/28/2020
Southeastern San Diego,3076.1,2145.1,8/28/2020
Spring Valley,1349.0,1594.1,8/28/2020
Supervisorial District 1,13309.4,2117.5,8/28/2020
Supervisorial District 2,7114.5,1081.1,8/28/2020
Supervisorial District 3,4113.6,610.2,8/28/2020
Supervisorial District 4,7623.0,1069.2,8/28/2020
Supervisorial District 5,5074.5,748.4,8/28/2020
Sweetwater,2365.5,1545.1,8/28/2020
Unincorporated,5163.5,1001.4,8/28/2020
University,234.0,322.6,8/28/2020
Valley Center,184.8,796.6,8/28/2020
Vista,1009.6,941.2,8/28/2020
