Geography,"Allocated
Case
Count
(Raw)","COVID-19
Total Rate
(Suppressed)",Date
Alpine,102.3,633.2,9/17/2020
Anza-Borrego Springs,18.1,346.6,9/17/2020
Carlsbad,789.2,624.0,9/17/2020
Central Region,9744.0,1891.5,9/17/2020
Central San Diego,3202.0,1518.3,9/17/2020
Chula Vista,2948.7,2376.8,9/17/2020
City of Carlsbad,679.4,589.5,9/17/2020
City of Chula Vista,5521.4,2034.1,9/17/2020
City of Coronado,174.0,719.0,9/17/2020
City of Del Mar,23.8,537.6,9/17/2020
City of El Cajon,1797.8,1699.9,9/17/2020
City of Encinitas,353.9,558.5,9/17/2020
City of Escondido,1920.6,1257.4,9/17/2020
City of Imperial Beach,549.0,2000.1,9/17/2020
City of La Mesa,641.7,1055.6,9/17/2020
City of Lemon Grove,454.0,1668.6,9/17/2020
City of National City,1559.9,2507.0,9/17/2020
City of Oceanside,1759.7,988.8,9/17/2020
City of Poway,281.3,559.1,9/17/2020
City of San Diego,18966.1,1335.2,9/17/2020
City of San Marcos,995.3,1013.6,9/17/2020
City of Santee,434.8,744.7,9/17/2020
City of Solana Beach,57.2,410.3,9/17/2020
City of Vista,1086.5,1065.7,9/17/2020
Coastal,803.4,923.7,9/17/2020
Coronado,174.0,719.0,9/17/2020
Del Mar-Mira Mesa,968.9,566.6,9/17/2020
East Region,6633.0,1357.2,9/17/2020
El Cajon,2199.2,1661.9,9/17/2020
Elliott-Navajo,666.3,695.7,9/17/2020
Escondido,2130.9,1215.7,9/17/2020
Fallbrook,515.8,1040.5,9/17/2020
Harbison Crest,217.3,1434.0,9/17/2020
Harbison Crest-El Cajon,2416.4,1638.5,9/17/2020
Jamul,312.7,1649.9,9/17/2020
Kearny Mesa,1479.6,865.2,9/17/2020
La Mesa,665.0,1056.7,9/17/2020
Laguna-Pine Valley,21.3,371.5,9/17/2020
Lakeside,620.7,1031.5,9/17/2020
Lemon Grove,539.3,1740.4,9/17/2020
Mid-City,3311.7,1962.9,9/17/2020
Miramar,52.5,715.3,9/17/2020
Mountain Empire,103.4,1256.6,9/17/2020
National City,1554.7,2518.8,9/17/2020
North Central Region,4751.0,710.2,9/17/2020
North Coastal Region,4400.0,784.8,9/17/2020
North County,9929.0,844.0,9/17/2020
North Inland Region,5529.0,897.9,9/17/2020
North San Diego,611.0,501.1,9/17/2020
Oceanside,1714.9,1011.9,9/17/2020
Palomar-Julian,37.3,476.9,9/17/2020
Pauma,134.7,1596.5,9/17/2020
Pendleton,98.0,237.4,9/17/2020
Peninsula,528.6,745.4,9/17/2020
Poway,499.1,551.1,9/17/2020
Ramona,314.9,878.6,9/17/2020
San Diego County,44007.0,1312.9,9/17/2020
San Dieguito,554.4,545.4,9/17/2020
San Marcos,1084.6,1049.5,9/17/2020
Santee,422.1,760.5,9/17/2020
South Bay,4477.3,3392.4,9/17/2020
South Region,12032.0,2394.3,9/17/2020
Southeastern San Diego,3382.6,2358.8,9/17/2020
Spring Valley,1491.1,1762.0,9/17/2020
Supervisorial District 1,14938.3,2376.6,9/17/2020
Supervisorial District 2,8263.4,1255.6,9/17/2020
Supervisorial District 3,4756.8,705.7,9/17/2020
Supervisorial District 4,9112.9,1278.1,9/17/2020
Supervisorial District 5,6017.5,887.5,9/17/2020
Sweetwater,2684.9,1753.7,9/17/2020
Unincorporated,5832.4,1131.1,9/17/2020
University,267.5,368.6,9/17/2020
Valley Center,215.0,926.6,9/17/2020
Vista,1174.2,1094.6,9/17/2020
